True persona,True name,True surname,Text,Correct,Predicted persona,Predicted surname,Predicted name
http://dati.camera.it/ocd/persona.rdf/p306582,GUIDO,GUIDESI,GUIDESI F F C F A C C A F F A A A ,True,http://dati.camera.it/ocd/persona.rdf/p306582,GUIDESI,GUIDO
http://dati.camera.it/ocd/persona.rdf/p306117,MARIA TINDARA,GULLO,GULLO ,True,http://dati.camera.it/ocd/persona.rdf/p306117,GULLO,MARIA TINDARA
http://dati.camera.it/ocd/persona.rdf/p306079,ITZHAK YORAM,GUTGELD,GUTGELD F F C F C F C F C C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p306079,GUTGELD,ITZHAK YORAM
http://dati.camera.it/ocd/persona.rdf/p306302,MARIA,IACONO,IACONO F C F C F C F C C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p306302,IACONO,MARIA
http://dati.camera.it/ocd/persona.rdf/p305746,CRISTIAN,IANNUZZI,IANNUZZI CRISTIAN C F F F F F F A A A F F F IANNUZZI TINO F F C F C F C F C C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p305746,IANNUZZI,CRISTIAN
http://dati.camera.it/ocd/persona.rdf/p305864,LEONARDO,IMPEGNO,IMPEGNO F F C F C F C F C C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p305864,IMPEGNO,LEONARDO
http://dati.camera.it/ocd/persona.rdf/p305702,ANTONELLA,INCERTI,INCERTI F F C F C F C F C C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p305702,INCERTI,ANTONELLA
http://dati.camera.it/ocd/persona.rdf/p305503,CRISTIAN,INVERNIZZI,INVERNIZZI F F C F A C C A F F A A A ,True,http://dati.camera.it/ocd/persona.rdf/p305503,INVERNIZZI,CRISTIAN
http://dati.camera.it/ocd/persona.rdf/p305952,VANNA,IORI,IORI F F C F C F C F C C C F ,False,,,
http://dati.camera.it/ocd/persona.rdf/p306270,FLORIAN,KRONBICHLER,KRONBICHLER C F F F F F F F F F F F F ,True,http://dati.camera.it/ocd/persona.rdf/p306270,KRONBICHLER,FLORIAN
http://dati.camera.it/ocd/persona.rdf/p305842,GIUSEPPE,L'ABBATE,L’ABBATE ,True,http://dati.camera.it/ocd/persona.rdf/p305842,L'ABBATE,GIUSEPPE
http://dati.camera.it/ocd/persona.rdf/p305872,VINCENZA,LABRIOLA,LABRIOLA ,True,http://dati.camera.it/ocd/persona.rdf/p305872,LABRIOLA,VINCENZA
http://dati.camera.it/ocd/persona.rdf/p306266,LUIGI,LACQUANITI,LACQUANITI M M M M M M M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p306266,LACQUANITI,LUIGI
http://dati.camera.it/ocd/persona.rdf/p302773,PIETRO,LAFFRANCO,LAFFRANCO F F C F C C C A F F C A F ,True,http://dati.camera.it/ocd/persona.rdf/p302773,LAFFRANCO,PIETRO
http://dati.camera.it/ocd/persona.rdf/p306194,FRANCESCO,LAFORGIA,LAFORGIA F F C F C F C F C C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p306194,LAFORGIA,FRANCESCO
http://dati.camera.it/ocd/persona.rdf/p300442,GIORGIO,LAINATI,LAINATI F F C F C C C A F F A A F ,True,http://dati.camera.it/ocd/persona.rdf/p300442,LAINATI,GIORGIO
http://dati.camera.it/ocd/persona.rdf/p303072,COSIMO,LATRONICO,LATRONICO F C F C C C A F C A F ,True,http://dati.camera.it/ocd/persona.rdf/p303072,LATRONICO,COSIMO
http://dati.camera.it/ocd/persona.rdf/p305749,ENZO,LATTUCA,LATTUCA F F C F C F C F C C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p305749,LATTUCA,ENZO
http://dati.camera.it/ocd/persona.rdf/p306099,GIUSEPPE,LAURICELLA,LAURICELLA F F C F C F C F C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p306099,LAURICELLA,GIUSEPPE
http://dati.camera.it/ocd/persona.rdf/p306261,FABIO,LAVAGNO,LAVAGNO F F C F C F C F C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p306261,LAVAGNO,FABIO
http://dati.camera.it/ocd/persona.rdf/p301480,DONATA,LENZI,LENZI F F C C F C F C F F ,True,http://dati.camera.it/ocd/persona.rdf/p301480,LENZI,DONATA
http://dati.camera.it/ocd/persona.rdf/p306220,GIANFRANCO,LIBRANDI,LIBRANDI F F C F C F C F C C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p306220,LIBRANDI,GIANFRANCO
http://dati.camera.it/ocd/persona.rdf/p305982,MIRELLA,LIUZZI,LIUZZI ,False,,,
http://dati.camera.it/ocd/persona.rdf/p306210,PIA ELDA,LOCATELLI,LOCATELLI M M M M M M M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p306210,LOCATELLI,PIA ELDA
http://dati.camera.it/ocd/persona.rdf/p305763,EMANUELE,LODOLINI,LODOLINI F F C F C F C F C C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p305763,LODOLINI,EMANUELE
http://dati.camera.it/ocd/persona.rdf/p305788,ROBERTA,LOMBARDI,LOMBARDI F F F F F F A A A F F F ,True,http://dati.camera.it/ocd/persona.rdf/p305788,LOMBARDI,ROBERTA
http://dati.camera.it/ocd/persona.rdf/p303074,PIERO,LONGO,LONGO A F C F C C C A F F A F A ,False,,,
http://dati.camera.it/ocd/persona.rdf/p306082,MARIALUCIA,LOREFICE,LOREFICE C F F F F F F A A A F F F 1 1 1 1 1 1 2 2 2 2 2 2 2 ,True,http://dati.camera.it/ocd/persona.rdf/p306082,LOREFICE,MARIALUCIA
http://dati.camera.it/ocd/persona.rdf/p302891,ALBERTO,LOSACCO,LOSACCO M M M M M M M M C C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p302891,LOSACCO,ALBERTO
http://dati.camera.it/ocd/persona.rdf/p306128,LUCA,LOTTI,LOTTI M M M M M M M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p306128,LOTTI,LUCA
http://dati.camera.it/ocd/persona.rdf/p306048,LOREDANA,LUPO,LUPO C F F F F F A A A A F F ,False,,,
http://dati.camera.it/ocd/persona.rdf/p302789,MARIA ANNA,MADIA,MADIA M M M M M M M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p302789,MADIA,MARIA ANNA
http://dati.camera.it/ocd/persona.rdf/p306861,ANDREA,MAESTRI,MAESTRI ANDREA C F F F F F F F F F F F F MAESTRI PATRIZIA F F C F C F C F C C F C F ,False,,,
http://dati.camera.it/ocd/persona.rdf/p306145,ERNESTO,MAGORNO,MAGORNO F F C F C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p306145,MAGORNO,ERNESTO
http://dati.camera.it/ocd/persona.rdf/p306310,PASQUALE,MAIETTA,MAIETTA ,True,http://dati.camera.it/ocd/persona.rdf/p306310,MAIETTA,PASQUALE
http://dati.camera.it/ocd/persona.rdf/p305673,GIANNA,MALISANI,MALISANI F F C F C F C F C C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p305673,MALISANI,GIANNA
http://dati.camera.it/ocd/persona.rdf/p306212,SIMONA FLAVIA,MALPEZZI,MALPEZZI F C F C F C F C C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p306212,MALPEZZI,SIMONA FLAVIA
http://dati.camera.it/ocd/persona.rdf/p306119,ANDREA,MANCIULLI,MANCIULLI M M M M M M M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p306119,MANCIULLI,ANDREA
http://dati.camera.it/ocd/persona.rdf/p305876,MASSIMILIANO,MANFREDI,MANFREDI F F C F C C F C C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p305876,MANFREDI,MASSIMILIANO
http://dati.camera.it/ocd/persona.rdf/p306054,CLAUDIA,MANNINO,MANNINO C F F F F F F A A A F ,True,http://dati.camera.it/ocd/persona.rdf/p306054,MANNINO,CLAUDIA
http://dati.camera.it/ocd/persona.rdf/p305712,MATTEO,MANTERO,MANTERO C F F F F F F A A A F F F ,True,http://dati.camera.it/ocd/persona.rdf/p305712,MANTERO,MATTEO
http://dati.camera.it/ocd/persona.rdf/p305771,IRENE,MANZI,MANZI F F C F C F C F C C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p305771,MANZI,IRENE
http://dati.camera.it/ocd/persona.rdf/p301467,DANIELE,MARANTELLI,MARANTELLI F F C F C F C F C C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p301467,MARANTELLI,DANIELE
http://dati.camera.it/ocd/persona.rdf/p305802,MARIO,MARAZZITI,MARAZZITI M M M M M M M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p305802,MARAZZITI,MARIO
http://dati.camera.it/ocd/persona.rdf/p305765,MARCO,MARCHETTI,MARCHETTI F F C F C F C F C C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p305765,MARCHETTI,MARCO
http://dati.camera.it/ocd/persona.rdf/p301481,MAINO,MARCHI,MARCHI F F C F C F C F C C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p301481,MARCHI,MAINO
http://dati.camera.it/ocd/persona.rdf/p305662,MARCO,MARCOLIN,MARCOLIN F F C F C C C A C C F C ,True,http://dati.camera.it/ocd/persona.rdf/p305662,MARCOLIN,MARCO
http://dati.camera.it/ocd/persona.rdf/p305662,MARCO,MARCOLIN,MARCON C F F F F F F F F F F F F ,False,http://dati.camera.it/ocd/persona.rdf/p306274,MARCON,GIULIO
http://dati.camera.it/ocd/persona.rdf/p306018,RUDI FRANCO,MARGUERETTAZ,MARGUERETTAZ F F C F C F C F C C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p306018,MARGUERETTAZ,RUDI FRANCO
http://dati.camera.it/ocd/persona.rdf/p306185,MARIA,MARZANO,MARIANO F F C F C F C F C C F C F ,False,http://dati.camera.it/ocd/persona.rdf/p305935,MARIANO,ELISA
http://dati.camera.it/ocd/persona.rdf/p301435,ANTONIO,MAROTTA,MAROTTA F F C F C F C F C C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p301435,MAROTTA,ANTONIO
http://dati.camera.it/ocd/persona.rdf/p302845,SIRO,MARROCU,MARROCU F F C F C F C F C C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p302845,MARROCU,SIRO
http://dati.camera.it/ocd/persona.rdf/p305813,UMBERTO,MARRONI,MARRONI ,True,http://dati.camera.it/ocd/persona.rdf/p305813,MARRONI,UMBERTO
http://dati.camera.it/ocd/persona.rdf/p300483,ANDREA,MARTELLA,MARTELLA F F C C F F C C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p300483,MARTELLA,ANDREA
http://dati.camera.it/ocd/persona.rdf/p305628,GIOVANNA,MARTELLI,MARTELLI C F F F F F F F F F F F F ,False,,,
http://dati.camera.it/ocd/persona.rdf/p305968,ROBERTO,MARTI,MARTI F F C F C C C C C C A C C ,True,http://dati.camera.it/ocd/persona.rdf/p305968,MARTI,ROBERTO
http://dati.camera.it/ocd/persona.rdf/p301492,MARCO,MARTINELLI,MARTINELLI ,True,http://dati.camera.it/ocd/persona.rdf/p301492,MARTINELLI,MARCO
http://dati.camera.it/ocd/persona.rdf/p37470,ANTONIO,MARTINO,MARTINO ANTONIO MARTINO PIERDOMENICO F F C F C F C F C C F C F ,False,,,
http://dati.camera.it/ocd/persona.rdf/p306080,MARIA,MARZANA,MARZANA C F F F F F F A A A F F F ,True,http://dati.camera.it/ocd/persona.rdf/p306080,MARZANA,MARIA
http://dati.camera.it/ocd/persona.rdf/p306185,MARIA,MARZANO,MARZANO F F C F C F C F C C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p306185,MARZANO,MARIA
http://dati.camera.it/ocd/persona.rdf/p306723,FEDERICO,MASSA,MASSA C F ,True,http://dati.camera.it/ocd/persona.rdf/p306723,MASSA,FEDERICO
http://dati.camera.it/ocd/persona.rdf/p305887,ANTONIO,MATARRELLI,MATARRELLI F F F F F F F F F F F ,True,http://dati.camera.it/ocd/persona.rdf/p305887,MATARRELLI,ANTONIO
http://dati.camera.it/ocd/persona.rdf/p305830,SALVATORE,MATARRESE,MATARRESE ,True,http://dati.camera.it/ocd/persona.rdf/p305830,MATARRESE,SALVATORE
http://dati.camera.it/ocd/persona.rdf/p305573,DAVIDE,MATTIELLO,MATTIELLO F F C F C F C F C C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p305573,MATTIELLO,DAVIDE
http://dati.camera.it/ocd/persona.rdf/p306176,MATTEO,MAURI,MAURI F F C F C F C F C C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p306176,MAURI,MATTEO
http://dati.camera.it/ocd/persona.rdf/p305592,ANDREA,MAZZIOTTI DI CELSO,MAZZIOTTI DI CELSO F F C F C F C F C C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p305592,MAZZIOTTI DI CELSO,ANDREA
http://dati.camera.it/ocd/persona.rdf/p305723,ALESSANDRO,MAZZOLI,MAZZOLI ,True,http://dati.camera.it/ocd/persona.rdf/p305723,MAZZOLI,ALESSANDRO
http://dati.camera.it/ocd/persona.rdf/p33730,GENEROSO,MELILLA,MELILLA F F F F F F F F F F F F ,True,http://dati.camera.it/ocd/persona.rdf/p33730,MELILLA,GENEROSO
http://dati.camera.it/ocd/persona.rdf/p305725,FABIO,MELILLI,MELILLI F F C F C F C F C C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p305725,MELILLI,FABIO
http://dati.camera.it/ocd/persona.rdf/p302103,GIORGIA,MELONI,MELONI GIORGIA MELONI MARCO F C F C C F C F ,False,,,
http://dati.camera.it/ocd/persona.rdf/p305817,MARCO,MICCOLI,MICCOLI F F C F C F C F C C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p305817,MICCOLI,MARCO
http://dati.camera.it/ocd/persona.rdf/p305894,SALVATORE,MICILLO,MICILLO C F F F F F F A A A F F F ,True,http://dati.camera.it/ocd/persona.rdf/p305894,MICILLO,SALVATORE
http://dati.camera.it/ocd/persona.rdf/p302164,GENNARO,MIGLIORE,MIGLIORE M M M M M M M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p302164,MIGLIORE,GENNARO
http://dati.camera.it/ocd/persona.rdf/p300296,LORENA,MILANATO,MILANATO F F C F C C C A F F A A F ,True,http://dati.camera.it/ocd/persona.rdf/p300296,MILANATO,LORENA
http://dati.camera.it/ocd/persona.rdf/p302913,ANTONINO,MINARDO,MINARDO F F C F C F C F C C F F F ,True,http://dati.camera.it/ocd/persona.rdf/p302913,MINARDO,ANTONINO
http://dati.camera.it/ocd/persona.rdf/p306683,EMILIANO,MINNUCCI,MINNUCCI F ,True,http://dati.camera.it/ocd/persona.rdf/p306683,MINNUCCI,EMILIANO
http://dati.camera.it/ocd/persona.rdf/p301462,ANTONIO,MISIANI,MISIANI F F C F C F C F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p301462,MISIANI,ANTONIO
http://dati.camera.it/ocd/persona.rdf/p302889,SALVATORE,MISURACA,MISURACA F F C F C F C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p302889,MISURACA,SALVATORE
http://dati.camera.it/ocd/persona.rdf/p305652,MICHELE,MOGNATO,MOGNATO F F C F C F C F C C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p305652,MOGNATO,MICHELE
http://dati.camera.it/ocd/persona.rdf/p305986,BRUNO,MOLEA,MOLEA F F C F C F C F C C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p305986,MOLEA,BRUNO
http://dati.camera.it/ocd/persona.rdf/p302762,NICOLA,MOLTENI,MOLTENI F F C F A C C A F F A A ,True,http://dati.camera.it/ocd/persona.rdf/p302762,MOLTENI,NICOLA
http://dati.camera.it/ocd/persona.rdf/p50047,FRANCESCO,MONACO,MONACO F F C F C F C F C C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p50047,MONACO,FRANCESCO
http://dati.camera.it/ocd/persona.rdf/p305509,GIOVANNI,MONCHIERO,MONCHIERO F F C F C F C F C C C F ,True,http://dati.camera.it/ocd/persona.rdf/p305509,MONCHIERO,GIOVANNI
http://dati.camera.it/ocd/persona.rdf/p302248,COLOMBA,MONGIELLO,MONGIELLO F F C F C F C F C C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p302248,MONGIELLO,COLOMBA
http://dati.camera.it/ocd/persona.rdf/p305860,DANIELE,MONTRONI,MONTRONI F F C F C F C F C C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p305860,MONTRONI,DANIELE
http://dati.camera.it/ocd/persona.rdf/p302794,ROBERTO,MORASSUT,MORASSUT F F C F C F C F C C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p302794,MORASSUT,ROBERTO
http://dati.camera.it/ocd/persona.rdf/p305660,SARA,MORETTO,MORETTO F F C F C F C F C C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p305660,MORETTO,SARA
http://dati.camera.it/ocd/persona.rdf/p306013,ANTONINO,MOSCATT,MOSCATT M M M M M M M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p306013,MOSCATT,ANTONINO
http://dati.camera.it/ocd/persona.rdf/p302961,GIOVANNI CARLO FRANCESCO,MOTTOLA,MOTTOLA F F C F C F C F F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p302961,MOTTOLA,GIOVANNI CARLO FRANCESCO
http://dati.camera.it/ocd/persona.rdf/p305962,MARA,MUCCI,MUCCI F F A F A F F F A A F A F ,True,http://dati.camera.it/ocd/persona.rdf/p305962,MUCCI,MARA
http://dati.camera.it/ocd/persona.rdf/p306053,ROMINA,MURA,MURA ,True,http://dati.camera.it/ocd/persona.rdf/p306053,MURA,ROMINA
http://dati.camera.it/ocd/persona.rdf/p302858,DELIA,MURER,MURER F F C F C F C F C C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p302858,MURER,DELIA
http://dati.camera.it/ocd/persona.rdf/p301578,ALESSANDRO,NACCARATO,NACCARATO F F C F C F C F C C F C F ,False,,,
http://dati.camera.it/ocd/persona.rdf/p306193,MARTINA,NARDI,NARDI ,True,http://dati.camera.it/ocd/persona.rdf/p306193,NARDI,MARTINA
http://dati.camera.it/ocd/persona.rdf/p305642,GIULIA,NARDUOLO,NARDUOLO ,True,http://dati.camera.it/ocd/persona.rdf/p305642,NARDUOLO,GIULIA
http://dati.camera.it/ocd/persona.rdf/p306109,DALILA,NESCI,NESCI C F F F F F F A A A F F F ,True,http://dati.camera.it/ocd/persona.rdf/p306109,NESCI,DALILA
http://dati.camera.it/ocd/persona.rdf/p301515,MARISA,NICCHI,NICCHI C F F F F F F F F F F F F ,True,http://dati.camera.it/ocd/persona.rdf/p301515,NICCHI,MARISA
http://dati.camera.it/ocd/persona.rdf/p305590,MICHELE,NICOLETTI,NICOLETTI M M M M M M M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p305590,NICOLETTI,MICHELE
http://dati.camera.it/ocd/persona.rdf/p302837,SETTIMO,NIZZI,NIZZI ,True,http://dati.camera.it/ocd/persona.rdf/p302837,NIZZI,SETTIMO
http://dati.camera.it/ocd/persona.rdf/p306038,RICCARDO,NUTI,NUTI F F F F A A A F F F ,True,http://dati.camera.it/ocd/persona.rdf/p306038,NUTI,RICCARDO
http://dati.camera.it/ocd/persona.rdf/p302969,ROBERTO,OCCHIUTO,OCCHIUTO F F C F C C C A F F A A F ,True,http://dati.camera.it/ocd/persona.rdf/p302969,OCCHIUTO,ROBERTO
http://dati.camera.it/ocd/persona.rdf/p305737,ROBERTA,OLIARO,OLIARO F F C F C F C F C C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p305737,OLIARO,ROBERTA
http://dati.camera.it/ocd/persona.rdf/p301408,NICODEMO NAZZARENO,OLIVERIO,OLIVERIO F F C F C F C F C C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p301408,OLIVERIO,NICODEMO NAZZARENO
http://dati.camera.it/ocd/persona.rdf/p305815,MATTEO,ORFINI,ORFINI F F C F C F C F C C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p305815,ORFINI,MATTEO
http://dati.camera.it/ocd/persona.rdf/p301463,ANDREA,ORLANDO,ORLANDO M M M M M M M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p301463,ORLANDO,ANDREA
http://dati.camera.it/ocd/persona.rdf/p305584,MAURO,OTTOBRE,OTTOBRE F C F C C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p305584,OTTOBRE,MAURO
http://dati.camera.it/ocd/persona.rdf/p305866,ALBERTO,PAGANI,PAGANI F F C F C F C F C C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p305866,PAGANI,ALBERTO
http://dati.camera.it/ocd/persona.rdf/p305866,ALBERTO,PAGANI,PAGANO F F F F F C F C F ,False,,,
http://dati.camera.it/ocd/persona.rdf/p306282,GIOVANNI,PAGLIA,PAGLIA C F F F F F F F F F F F F ,True,http://dati.camera.it/ocd/persona.rdf/p306282,PAGLIA,GIOVANNI
http://dati.camera.it/ocd/persona.rdf/p306304,ERASMO,PALAZZOTTO,PALAZZOTTO F F F A F ,True,http://dati.camera.it/ocd/persona.rdf/p306304,PALAZZOTTO,ERASMO
http://dati.camera.it/ocd/persona.rdf/p305959,ROCCO,PALESE,PALESE F F C F C C C A F C A C F ,True,http://dati.camera.it/ocd/persona.rdf/p305959,PALESE,ROCCO
http://dati.camera.it/ocd/persona.rdf/p306883,GIOVANNI,PALLADINO,PALLADINO F F C F C F C F C C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p306883,PALLADINO,GIOVANNI
http://dati.camera.it/ocd/persona.rdf/p305871,GIOVANNA,PALMA,PALMA F F C F C F C F C C F C F ,False,,,
http://dati.camera.it/ocd/persona.rdf/p300453,ANTONIO,PALMIERI,PALMIERI F F C F C C C A F F A A F ,True,http://dati.camera.it/ocd/persona.rdf/p300453,PALMIERI,ANTONIO
http://dati.camera.it/ocd/persona.rdf/p50366,ELIO MASSIMO,PALMIZIO,PALMIZIO F F C F C C C A F F A A F ,True,http://dati.camera.it/ocd/persona.rdf/p50366,PALMIZIO,ELIO MASSIMO
http://dati.camera.it/ocd/persona.rdf/p305883,ANNA LUCIA LISA,PANNARALE,PANNARALE C F F F F F F F F F F F F ,True,http://dati.camera.it/ocd/persona.rdf/p305883,PANNARALE,ANNA LUCIA LISA
http://dati.camera.it/ocd/persona.rdf/p306124,PAOLO,PARENTELA,PARENTELA C F F F F F F A A A F F F ,True,http://dati.camera.it/ocd/persona.rdf/p306124,PARENTELA,PAOLO
http://dati.camera.it/ocd/persona.rdf/p305941,VALENTINA,PARIS,PARIS ,True,http://dati.camera.it/ocd/persona.rdf/p305941,PARIS,VALENTINA
http://dati.camera.it/ocd/persona.rdf/p302868,MASSIMO,PARISI,PARISI ,True,http://dati.camera.it/ocd/persona.rdf/p302868,PARISI,MASSIMO
http://dati.camera.it/ocd/persona.rdf/p306152,DARIO,PARRINI,PARRINI F F C F C C F C C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p306152,PARRINI,DARIO
http://dati.camera.it/ocd/persona.rdf/p305658,ORESTE,PASTORELLI,PASTORELLI F F C F C F C F C C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p305658,PASTORELLI,ORESTE
http://dati.camera.it/ocd/persona.rdf/p305733,LUCA,PASTORINO,PASTORINO C F F F F F F F F F F F F ,True,http://dati.camera.it/ocd/persona.rdf/p305733,PASTORINO,LUCA
http://dati.camera.it/ocd/persona.rdf/p305565,EDOARDO,PATRIARCA,PATRIARCA F F C F C F C F C C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p305565,PATRIARCA,EDOARDO
http://dati.camera.it/ocd/persona.rdf/p305924,MICHELE,PELILLO,PELILLO ,True,http://dati.camera.it/ocd/persona.rdf/p305924,PELILLO,MICHELE
http://dati.camera.it/ocd/persona.rdf/p306278,SERENA,PELLEGRINO,PELLEGRINO C F F F F F F F F F F F F ,True,http://dati.camera.it/ocd/persona.rdf/p306278,PELLEGRINO,SERENA
http://dati.camera.it/ocd/persona.rdf/p302746,VINICIO GIUSEPPE GUIDO,PELUFFO,PELUFFO F F C F C F C F C C F C F PES M M M M M M M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p302746,PELUFFO,VINICIO GIUSEPPE GUIDO
http://dati.camera.it/ocd/persona.rdf/p306232,DANIELE,PESCO,PESCO C F F F F F A A A F F F ,True,http://dati.camera.it/ocd/persona.rdf/p306232,PESCO,DANIELE
http://dati.camera.it/ocd/persona.rdf/p305530,COSIMO,PETRAROLI,PETRAROLI ,True,http://dati.camera.it/ocd/persona.rdf/p305530,PETRAROLI,COSIMO
http://dati.camera.it/ocd/persona.rdf/p305778,PAOLO,PETRINI,PETRINI F F C F C F C F C C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p305778,PETRINI,PAOLO
http://dati.camera.it/ocd/persona.rdf/p306288,ILEANA CATHIA,PIAZZONI,PIAZZONI F F C F C F C F C C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p306288,PIAZZONI,ILEANA CATHIA
http://dati.camera.it/ocd/persona.rdf/p306009,TERESA,PICCIONE,PICCIONE F F C F C F C F C C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p306009,PICCIONE,TERESA
http://dati.camera.it/ocd/persona.rdf/p305878,GIORGIO,PICCOLO,PICCOLO GIORGIO F F C F C F C F C C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p305878,PICCOLO,GIORGIO
http://dati.camera.it/ocd/persona.rdf/p50210,SALVATORE,PICCOLO,PICCOLO SALVATORE F F C F C F C F C C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p50210,PICCOLO,SALVATORE
http://dati.camera.it/ocd/persona.rdf/p302255,FILIPPO,PICCONE,PICCONE C F C F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p302255,PICCONE,FILIPPO
http://dati.camera.it/ocd/persona.rdf/p305834,GAETANO,PIEPOLI,PIEPOLI A A C F C F C F C C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p305834,PIEPOLI,GAETANO
http://dati.camera.it/ocd/persona.rdf/p301438,MAURO,PILI,PILI A F A F F F F A A F F A F ,True,http://dati.camera.it/ocd/persona.rdf/p301438,PILI,MAURO
http://dati.camera.it/ocd/persona.rdf/p306290,NAZZARENO,PILOZZI,PILOZZI F F C F C F C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p306290,PILOZZI,NAZZARENO
http://dati.camera.it/ocd/persona.rdf/p306037,PAOLA,PINNA,PINNA F F C F C F F C C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p306037,PINNA,PAOLA
http://dati.camera.it/ocd/persona.rdf/p306076,MICHELE,PIRAS,PIRAS C F F F F F F F F F F F F ,True,http://dati.camera.it/ocd/persona.rdf/p306076,PIRAS,MICHELE
http://dati.camera.it/ocd/persona.rdf/p305921,GIROLAMO,PISANO,PISANO C F F F F F F A A A F F F ,True,http://dati.camera.it/ocd/persona.rdf/p305921,PISANO,GIROLAMO
http://dati.camera.it/ocd/persona.rdf/p30350,GIUSEPPE,PISICCHIO,PISICCHIO M M M M M M M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p30350,PISICCHIO,GIUSEPPE
http://dati.camera.it/ocd/persona.rdf/p302787,VINCENZO,PISO,PISO ,True,http://dati.camera.it/ocd/persona.rdf/p302787,PISO,VINCENZO
http://dati.camera.it/ocd/persona.rdf/p302117,SERGIO,PIZZOLANTE,PIZZOLANTE F F C F C F C F C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p302117,PIZZOLANTE,SERGIO
http://dati.camera.it/ocd/persona.rdf/p306298,ANTONIO,PLACIDO,PLACIDO C F F F F F F F F F F F F ,True,http://dati.camera.it/ocd/persona.rdf/p306298,PLACIDO,ANTONIO
