True persona,True name,True surname,Text,Correct,Predicted persona,Predicted surname,Predicted name
http://dati.camera.it/ocd/persona.rdf/p302110,EUGENIO,MINASSO,MINASSO F F F F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p302110,MINASSO,EUGENIO
http://dati.camera.it/ocd/persona.rdf/p300146,DOMENICO,MINNITI,MINNITI F F F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p300146,MINNITI,DOMENICO
http://dati.camera.it/ocd/persona.rdf/p302830,ANNA MARGHERITA,MIOTTO,MIOTTO F F F F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p302830,MIOTTO,ANNA MARGHERITA
http://dati.camera.it/ocd/persona.rdf/p305181,LINO,MISEROTTI,MISEROTTI F F F F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p305181,MISEROTTI,LINO
http://dati.camera.it/ocd/persona.rdf/p301462,ANTONIO,MISIANI,MISIANI C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p301462,MISIANI,ANTONIO
http://dati.camera.it/ocd/persona.rdf/p302150,AURELIO SALVATORE,MISITI,MISITI M M M M M M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p302150,MISITI,AURELIO SALVATORE
http://dati.camera.it/ocd/persona.rdf/p302165,GIUSTINA,MISTRELLO,MISTRELLO DESTRO F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p302165,MISTRELLO,GIUSTINA
http://dati.camera.it/ocd/persona.rdf/p302889,SALVATORE,MISURACA,MISURACA ,True,http://dati.camera.it/ocd/persona.rdf/p302889,MISURACA,SALVATORE
http://dati.camera.it/ocd/persona.rdf/p301070,SILVANO,MOFFA,MOFFA F F F F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p301070,MOFFA,SILVANO
http://dati.camera.it/ocd/persona.rdf/p302831,FEDERICA,MOGHERINI,MOGHERINI REBESANI F F F F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p302831,MOGHERINI,FEDERICA
http://dati.camera.it/ocd/persona.rdf/p302960,ROCCO GIUSEPPE,MOLES,MOLES F F F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p302960,MOLES,ROCCO GIUSEPPE
http://dati.camera.it/ocd/persona.rdf/p37750,DANIELE,MOLGORA,MOLGORA F F F F F F F C C F F F ,True,http://dati.camera.it/ocd/persona.rdf/p37750,MOLGORA,DANIELE
http://dati.camera.it/ocd/persona.rdf/p302743,LAURA,MOLTENI,MOLTENI LAURA F F F F F F F C C F F F MOLTENI NICOLA F F F F F F F C C F F F ,False,,,
http://dati.camera.it/ocd/persona.rdf/p302987,CARLO,MONAI,MONAI F F F F F F F C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p302987,MONAI,CARLO
http://dati.camera.it/ocd/persona.rdf/p300297,GABRIELLA,MONDELLO,MONDELLO F F F F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p300297,MONDELLO,GABRIELLA
http://dati.camera.it/ocd/persona.rdf/p302825,ALESSANDRO,MONTAGNOLI,MONTAGNOLI F F F F F F F C C F F F ,True,http://dati.camera.it/ocd/persona.rdf/p302825,MONTAGNOLI,ALESSANDRO
http://dati.camera.it/ocd/persona.rdf/p302794,ROBERTO,MORASSUT,MORASSUT F F F F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p302794,MORASSUT,ROBERTO
http://dati.camera.it/ocd/persona.rdf/p300450,CHIARA,MORONI,MORONI F F F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p300450,MORONI,CHIARA
http://dati.camera.it/ocd/persona.rdf/p302747,ALESSIA MARIA,MOSCA,MOSCA M M M M M M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p302747,MOSCA,ALESSIA MARIA
http://dati.camera.it/ocd/persona.rdf/p300366,DONATO RENATO,MOSELLA,MOSELLA F F F F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p300366,MOSELLA,DONATO RENATO
http://dati.camera.it/ocd/persona.rdf/p300259,CARMEN,MOTTA,MOTTA F F F F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p300259,MOTTA,CARMEN
http://dati.camera.it/ocd/persona.rdf/p302961,GIOVANNI CARLO FRANCESCO,MOTTOLA,MOTTOLA F F F F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p302961,MOTTOLA,GIOVANNI CARLO FRANCESCO
http://dati.camera.it/ocd/persona.rdf/p302827,EMANUELA,MUNERATO,MUNERATO F F F F F F F C C F F F ,True,http://dati.camera.it/ocd/persona.rdf/p302827,MUNERATO,EMANUELA
http://dati.camera.it/ocd/persona.rdf/p301555,SILVANA,MURA,MURA F F F F F F F F C C F F ,False,,,
http://dati.camera.it/ocd/persona.rdf/p302858,DELIA,MURER,MURER F F F F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p302858,MURER,DELIA
http://dati.camera.it/ocd/persona.rdf/p302040,BRUNO,MURGIA,MURGIA F F F F F F F C C F F F ,True,http://dati.camera.it/ocd/persona.rdf/p302040,MURGIA,BRUNO
http://dati.camera.it/ocd/persona.rdf/p304761,LUIGI,MURO,MURO F F F F F F F C C C F F ,False,,,
http://dati.camera.it/ocd/persona.rdf/p33830,ALESSANDRA,MUSSOLINI,MUSSOLINI ,True,http://dati.camera.it/ocd/persona.rdf/p33830,MUSSOLINI,ALESSANDRA
http://dati.camera.it/ocd/persona.rdf/p301578,ALESSANDRO,NACCARATO,NACCARATO F F F F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p301578,NACCARATO,ALESSANDRO
http://dati.camera.it/ocd/persona.rdf/p300298,ROLANDO,NANNICINI,NANNICINI F F F F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p300298,NANNICINI,ROLANDO
http://dati.camera.it/ocd/persona.rdf/p37850,ANGELA,NAPOLI,NAPOLI ANGELA F F F F F F F C C C F F NAPOLI OSVALDO F F F F F F F C C C F F ,False,,,
http://dati.camera.it/ocd/persona.rdf/p301501,FRANCO ADDOLORATO GIACINTO,NARDUCCI,NARDUCCI F F F F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p301501,NARDUCCI,FRANCO ADDOLORATO GIACINTO
http://dati.camera.it/ocd/persona.rdf/p302962,GAETANO,NASTRI,NASTRI F F F F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p302962,NASTRI,GAETANO
http://dati.camera.it/ocd/persona.rdf/p302988,GIOVANNA,NEGRO,NEGRO F F F F F F F C C F F F ,True,http://dati.camera.it/ocd/persona.rdf/p302988,NEGRO,GIOVANNA
http://dati.camera.it/ocd/persona.rdf/p302795,MASSIMO,NICOLUCCI,NICOLUCCI F F F F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p302795,NICOLUCCI,MASSIMO
http://dati.camera.it/ocd/persona.rdf/p302837,SETTIMO,NIZZI,NIZZI F F F F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p302837,NIZZI,SETTIMO
http://dati.camera.it/ocd/persona.rdf/p302963,CARLO,NOLA,NOLA F F F F F F F C C C F F ,False,,,
http://dati.camera.it/ocd/persona.rdf/p24110,FRANCESCO,NUCARA,NUCARA F F F F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p24110,NUCARA,FRANCESCO
http://dati.camera.it/ocd/persona.rdf/p302969,ROBERTO,OCCHIUTO,OCCHIUTO F F F F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p302969,OCCHIUTO,ROBERTO
http://dati.camera.it/ocd/persona.rdf/p304921,SANDRO,OLIVERI,OLIVERI F F F F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p304921,OLIVERI,SANDRO
http://dati.camera.it/ocd/persona.rdf/p304921,SANDRO,OLIVERI,OLIVERIO F F F F F F F C C C F F ,False,http://dati.camera.it/ocd/persona.rdf/p301408,OLIVERIO,NICODEMO NAZZARENO
http://dati.camera.it/ocd/persona.rdf/p301463,ANDREA,ORLANDO,ORLANDO ANDREA F F F F F F F C C C F F ORLANDO LEOLUCA M M M M M M M M M M M M ,False,,,
http://dati.camera.it/ocd/persona.rdf/p300299,ANDREA GIORGIO FELICE MARIA,ORSINI,ORSINI ,True,http://dati.camera.it/ocd/persona.rdf/p300299,ORSINI,ANDREA GIORGIO FELICE MARIA
http://dati.camera.it/ocd/persona.rdf/p302142,GIUSEPPE,OSSORIO,OSSORIO F F F F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p302142,OSSORIO,GIUSEPPE
http://dati.camera.it/ocd/persona.rdf/p302964,ALESSANDRO SARO ALFONSO,PAGANO,PAGANO 1 1 1 1 ,True,http://dati.camera.it/ocd/persona.rdf/p302964,PAGANO,ALESSANDRO SARO ALFONSO
http://dati.camera.it/ocd/persona.rdf/p302966,GIANFRANCO,PAGLIA,PAGLIA F F F F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p302966,PAGLIA,GIANFRANCO
http://dati.camera.it/ocd/persona.rdf/p302989,GIOVANNI,PALADINI,PALADINI F F F F F F F F C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p302989,PALADINI,GIOVANNI
http://dati.camera.it/ocd/persona.rdf/p302991,ANTONIO,PALAGIANO,PALAGIANO F F F F F F F F C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p302991,PALAGIANO,ANTONIO
http://dati.camera.it/ocd/persona.rdf/p300453,ANTONIO,PALMIERI,PALMIERI F F F F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p300453,PALMIERI,ANTONIO
http://dati.camera.it/ocd/persona.rdf/p302156,FEDERICO,PALOMBA,PALOMBA F F F F F F F F C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p302156,PALOMBA,FEDERICO
http://dati.camera.it/ocd/persona.rdf/p38030,GIUSEPPE,PALUMBO,PALUMBO F F F F F F F C C F F F ,True,http://dati.camera.it/ocd/persona.rdf/p38030,PALUMBO,GIUSEPPE
http://dati.camera.it/ocd/persona.rdf/p300454,MAURIZIO,PANIZ,PANIZ F F F F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p300454,PANIZ,MAURIZIO
http://dati.camera.it/ocd/persona.rdf/p302995,LUCA RODOLFO,PAOLINI,PAOLINI F F F F F F F C C F F F ,True,http://dati.camera.it/ocd/persona.rdf/p302995,PAOLINI,LUCA RODOLFO
http://dati.camera.it/ocd/persona.rdf/p302808,ALFONSO,PAPA,PAPA F F F F F F F F F C F F ,True,http://dati.camera.it/ocd/persona.rdf/p302808,PAPA,ALFONSO
http://dati.camera.it/ocd/persona.rdf/p305261,MARILENA,PARENTI,PARENTI ,True,http://dati.camera.it/ocd/persona.rdf/p305261,PARENTI,MARILENA
http://dati.camera.it/ocd/persona.rdf/p50471,ARTURO MARIO LUIGI,PARISI,PARISI ARTURO MARIO L. F F F F F F F C F C F F PARISI MASSIMO F F F F F F F F C C F F ,False,http://dati.camera.it/ocd/persona.rdf/p302868,PARISI,MASSIMO
http://dati.camera.it/ocd/persona.rdf/p302836,MARIA PIERA,PASTORE,PASTORE F F F F F F F C C F F F ,False,,,
http://dati.camera.it/ocd/persona.rdf/p31080,CARMINE SANTO,PATARINO,PATARINO F F F F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p31080,PATARINO,CARMINE SANTO
http://dati.camera.it/ocd/persona.rdf/p50465,GAETANO,PECORELLA,PECORELLA M M M M M M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p50465,PECORELLA,GAETANO
http://dati.camera.it/ocd/persona.rdf/p302816,LUCIANA,PEDOTO,PEDOTO F F F F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p302816,PEDOTO,LUCIANA
http://dati.camera.it/ocd/persona.rdf/p302074,PAOLA,PELINO,PELINO F F F F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p302074,PELINO,PAOLA
http://dati.camera.it/ocd/persona.rdf/p302746,VINICIO GIUSEPPE GUIDO,PELUFFO,PELUFFO F F F F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p302746,PELUFFO,VINICIO GIUSEPPE GUIDO
http://dati.camera.it/ocd/persona.rdf/p38120,MARIO,PEPE,PEPE ANTONIO PEPE MARIO (MISTO) F F F F F F F C C C F F PEPE MARIO (PD) F F F F F F F C C C F F ,False,,,
http://dati.camera.it/ocd/persona.rdf/p301493,FLAVIA,PERINA,PERINA PES F F F F F F F C C C F F ,False,http://dati.camera.it/ocd/persona.rdf/p200720,PERA,MARCELLO
http://dati.camera.it/ocd/persona.rdf/p300456,MARIO,PESCANTE,PESCANTE F F F F F F F C C C F ,True,http://dati.camera.it/ocd/persona.rdf/p300456,PESCANTE,MARIO
http://dati.camera.it/ocd/persona.rdf/p302967,GIOVANNA,PETRENGA,PETRENGA F F F F F F F C C C C F ,True,http://dati.camera.it/ocd/persona.rdf/p302967,PETRENGA,GIOVANNA
http://dati.camera.it/ocd/persona.rdf/p302755,SAVINO,PEZZOTTA,PEZZOTTA ,True,http://dati.camera.it/ocd/persona.rdf/p302755,PEZZOTTA,SAVINO
http://dati.camera.it/ocd/persona.rdf/p200737,ENRICO,PIANETTA,PIANETTA F F F F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p200737,PIANETTA,ENRICO
http://dati.camera.it/ocd/persona.rdf/p301500,GUGLIELMO,PICCHI,PICCHI ,True,http://dati.camera.it/ocd/persona.rdf/p301500,PICCHI,GUGLIELMO
http://dati.camera.it/ocd/persona.rdf/p50210,SALVATORE,PICCOLO,PICCOLO F F F F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p50210,PICCOLO,SALVATORE
http://dati.camera.it/ocd/persona.rdf/p302809,GIUSEPPINA,PICIERNO,PICIERNO F F F F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p302809,PICIERNO,GIUSEPPINA
http://dati.camera.it/ocd/persona.rdf/p302993,SERGIO MICHELE,PIFFARI,PIFFARI F F F F F F F F C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p302993,PIFFARI,SERGIO MICHELE
http://dati.camera.it/ocd/persona.rdf/p301438,MAURO,PILI,PILI F F F F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p301438,PILI,MAURO
http://dati.camera.it/ocd/persona.rdf/p302540,FRANCESCO,PIONATI,PIONATI ,True,http://dati.camera.it/ocd/persona.rdf/p302540,PIONATI,FRANCESCO
http://dati.camera.it/ocd/persona.rdf/p301571,MICHELE,PISACANE,PISACANE F F F F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p301571,PISACANE,MICHELE
http://dati.camera.it/ocd/persona.rdf/p30350,GIUSEPPE,PISICCHIO,PISICCHIO M M M M M M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p30350,PISICCHIO,GIUSEPPE
http://dati.camera.it/ocd/persona.rdf/p302787,VINCENZO,PISO,PISO F F F F F F F C F C F F ,False,,,
http://dati.camera.it/ocd/persona.rdf/p50185,LAPO,PISTELLI,PISTELLI ,True,http://dati.camera.it/ocd/persona.rdf/p50185,PISTELLI,LAPO
http://dati.camera.it/ocd/persona.rdf/p300302,GIANCARLO,PITTELLI,PITTELLI ,True,http://dati.camera.it/ocd/persona.rdf/p300302,PITTELLI,GIANCARLO
http://dati.camera.it/ocd/persona.rdf/p302759,LUCIANO,PIZZETTI,PIZZETTI F F F F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p302759,PIZZETTI,LUCIANO
http://dati.camera.it/ocd/persona.rdf/p302117,SERGIO,PIZZOLANTE,PIZZOLANTE F F F F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p302117,PIZZOLANTE,SERGIO
http://dati.camera.it/ocd/persona.rdf/p302968,CATIA,POLIDORI,POLIDORI ,True,http://dati.camera.it/ocd/persona.rdf/p302968,POLIDORI,CATIA
http://dati.camera.it/ocd/persona.rdf/p34180,BARBARA MARIA SIMONETTA,POLLASTRINI,POLLASTRINI F F F F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p34180,POLLASTRINI,BARBARA MARIA SIMONETTA
http://dati.camera.it/ocd/persona.rdf/p300263,MASSIMO,POLLEDRI,POLLEDRI F F F F F F F C C F F F ,True,http://dati.camera.it/ocd/persona.rdf/p300263,POLLEDRI,MASSIMO
http://dati.camera.it/ocd/persona.rdf/p50088,MASSIMO,POMPILI,POMPILI ,True,http://dati.camera.it/ocd/persona.rdf/p50088,POMPILI,MASSIMO
http://dati.camera.it/ocd/persona.rdf/p302994,GAETANO,PORCINO,PORCINO F F F F F F F F C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p302994,PORCINO,GAETANO
http://dati.camera.it/ocd/persona.rdf/p38320,CARMELO,PORCU,PORCU F F F F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p38320,PORCU,CARMELO
http://dati.camera.it/ocd/persona.rdf/p302090,AMERICO,PORFIDIA,PORFIDIA F F F F F F F F C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p302090,PORFIDIA,AMERICO
http://dati.camera.it/ocd/persona.rdf/p302902,FABIO,PORTA,PORTA F F F F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p302902,PORTA,FABIO
http://dati.camera.it/ocd/persona.rdf/p302782,GIACOMO,PORTAS,PORTAS F F F F F F F C C C F F ,False,http://dati.camera.it/ocd/persona.rdf/p302902,PORTA,FABIO
http://dati.camera.it/ocd/persona.rdf/p38350,STEFANIA,PRESTIGIACOMO,PRESTIGIACOMO F F F F F F F C C F F F ,True,http://dati.camera.it/ocd/persona.rdf/p38350,PRESTIGIACOMO,STEFANIA
http://dati.camera.it/ocd/persona.rdf/p302140,FRANCESCO,PROIETTI COSIMI,PROIETTI COSIMI F F F F F F F C F ,True,http://dati.camera.it/ocd/persona.rdf/p302140,PROIETTI COSIMI,FRANCESCO
http://dati.camera.it/ocd/persona.rdf/p302798,MARCO,PUGLIESE,PUGLIESE F F F F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p302798,PUGLIESE,MARCO
http://dati.camera.it/ocd/persona.rdf/p300485,ERMINIO ANGELO,QUARTIANI,QUARTIANI F F F F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p300485,QUARTIANI,ERMINIO ANGELO
http://dati.camera.it/ocd/persona.rdf/p302847,FABIO,RAINIERI,RAINIERI F F F F F F F C C F F F ,True,http://dati.camera.it/ocd/persona.rdf/p302847,RAINIERI,FABIO
http://dati.camera.it/ocd/persona.rdf/p300486,ENZO,RAISI,RAISI F F F F F F F C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p300486,RAISI,ENZO
http://dati.camera.it/ocd/persona.rdf/p301436,FABIO,RAMPELLI,RAMPELLI F F F F F F F C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p301436,RAMPELLI,FABIO
http://dati.camera.it/ocd/persona.rdf/p301539,ELISABETTA,RAMPI,RAMPI F F F F F F F C C C F F RAO F F F F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p301539,RAMPI,ELISABETTA
http://dati.camera.it/ocd/persona.rdf/p301459,LAURA,RAVETTO,RAVETTO F F F F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p301459,RAVETTO,LAURA
http://dati.camera.it/ocd/persona.rdf/p301498,ANTONIO,RAZZI,RAZZI F F F F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p301498,RAZZI,ANTONIO
http://dati.camera.it/ocd/persona.rdf/p300304,ERMETE,REALACCI,REALACCI F F F F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p300304,REALACCI,ERMETE
http://dati.camera.it/ocd/persona.rdf/p302804,PIER FAUSTO,RECCHIA,RECCHIA F F F F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p302804,RECCHIA,PIER FAUSTO
http://dati.camera.it/ocd/persona.rdf/p302761,MARCO GIOVANNI,REGUZZONI,REGUZZONI ,True,http://dati.camera.it/ocd/persona.rdf/p302761,REGUZZONI,MARCO GIOVANNI
http://dati.camera.it/ocd/persona.rdf/p302776,MANUELA,REPETTI,REPETTI F F F F F F F F C C F F RIA F F F F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p302776,REPETTI,MANUELA
http://dati.camera.it/ocd/persona.rdf/p300558,ANDREA,RIGONI,RIGONI F F F F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p300558,RIGONI,ANDREA
http://dati.camera.it/ocd/persona.rdf/p302768,ERICA,RIVOLTA,RIVOLTA F F F F F F F C C F F F ,True,http://dati.camera.it/ocd/persona.rdf/p302768,RIVOLTA,ERICA
http://dati.camera.it/ocd/persona.rdf/p302748,EUGENIA MARIA,ROCCELLA,ROCCELLA F F F F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p302748,ROCCELLA,EUGENIA MARIA
http://dati.camera.it/ocd/persona.rdf/p38510,PAOLO,ROMANI,ROMANI ,True,http://dati.camera.it/ocd/persona.rdf/p38510,ROMANI,PAOLO
http://dati.camera.it/ocd/persona.rdf/p300369,FRANCESCO SAVERIO,ROMANO,ROMANO ,True,http://dati.camera.it/ocd/persona.rdf/p300369,ROMANO,FRANCESCO SAVERIO
http://dati.camera.it/ocd/persona.rdf/p300459,GIUSEPPE,ROMELE,ROMELE F F F F F F F F C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p300459,ROMELE,GIUSEPPE
http://dati.camera.it/ocd/persona.rdf/p300460,ANDREA,RONCHI,RONCHI F F F F F F F C ,True,http://dati.camera.it/ocd/persona.rdf/p300460,RONCHI,ANDREA
http://dati.camera.it/ocd/persona.rdf/p302763,MARCO,RONDINI,RONDINI F F F F F F F C C F F F ,True,http://dati.camera.it/ocd/persona.rdf/p302763,RONDINI,MARCO
http://dati.camera.it/ocd/persona.rdf/p300674,ETTORE,ROSATO,ROSATO F F F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p300674,ROSATO,ETTORE
http://dati.camera.it/ocd/persona.rdf/p302267,SABINA,ROSSA,ROSSA F F F F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p302267,ROSSA,SABINA
http://dati.camera.it/ocd/persona.rdf/p302086,LUCIANO,ROSSI,ROSSI LUCIANO F F F F F F F C C C F F ROSSI MARIAROSARIA ,False,,,
http://dati.camera.it/ocd/persona.rdf/p38550,ROBERTO,ROSSO,ROSSO F F F F F F F C C C F F 1 1 1 1 ,True,http://dati.camera.it/ocd/persona.rdf/p38550,ROSSO,ROBERTO
http://dati.camera.it/ocd/persona.rdf/p302780,ANNA,ROSSOMANDO,ROSSOMANDO F F F F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p302780,ROSSOMANDO,ANNA
http://dati.camera.it/ocd/persona.rdf/p302996,IVAN,ROTA,ROTA F F F F F F F C C F F ,False,,,
http://dati.camera.it/ocd/persona.rdf/p38560,GIANFRANCO,ROTONDI,ROTONDI ,True,http://dati.camera.it/ocd/persona.rdf/p38560,ROTONDI,GIANFRANCO
http://dati.camera.it/ocd/persona.rdf/p302819,ALESSANDRO,RUBEN,RUBEN ,True,http://dati.camera.it/ocd/persona.rdf/p302819,RUBEN,ALESSANDRO
http://dati.camera.it/ocd/persona.rdf/p302268,SIMONETTA,RUBINATO,RUBINATO F F F F F F F C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p302268,RUBINATO,SIMONETTA
http://dati.camera.it/ocd/persona.rdf/p302295,SALVATORE,RUGGERI,RUGGERI F F F F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p302295,RUGGERI,SALVATORE
http://dati.camera.it/ocd/persona.rdf/p300370,ANTONIO,RUGGHIA,RUGGHIA F F F F F F F C C C F F ,True,http://dati.camera.it/ocd/persona.rdf/p300370,RUGGHIA,ANTONIO
http://dati.camera.it/ocd/persona.rdf/p302947,ANTONINO,RUSSO,RUSSO ANTONINO F F F F F F F C C C F F RUSSO PAOLO F F F F F F F F C C F F ,False,,,
