True persona,True name,True surname,Text,Correct,Predicted persona,Predicted surname,Predicted name
http://dati.camera.it/ocd/persona.rdf/p24140,ETTORE,PAGANELLI,PAGANELLI ETTORE V F F F F F ,True,http://dati.camera.it/ocd/persona.rdf/p24140,PAGANELLI,ETTORE
http://dati.camera.it/ocd/persona.rdf/p33970,MAURIZIO,PAGANI,PAGANI MAURIZIO ,True,http://dati.camera.it/ocd/persona.rdf/p33970,PAGANI,MAURIZIO
http://dati.camera.it/ocd/persona.rdf/p33980,SANTINO,PAGANO,PAGANO SANTINO V F P F F F F ,True,http://dati.camera.it/ocd/persona.rdf/p33980,PAGANO,SANTINO
http://dati.camera.it/ocd/persona.rdf/p33990,ROBERTO,PAGGINI,FAGGINI ROBERTO ,True,http://dati.camera.it/ocd/persona.rdf/p33990,PAGGINI,ROBERTO
http://dati.camera.it/ocd/persona.rdf/p34000,MAURO,PAISSAN,PAISSAN MAURO V F P F A F F ,True,http://dati.camera.it/ocd/persona.rdf/p34000,PAISSAN,MAURO
http://dati.camera.it/ocd/persona.rdf/p34010,MAURIZIO,PALADINI,PALADINI MAURIZIO V F P F F F F ,True,http://dati.camera.it/ocd/persona.rdf/p34010,PALADINI,MAURIZIO
http://dati.camera.it/ocd/persona.rdf/p16400,GIACINTO,PANNELLA,PANNELLA MARCO F ,True,http://dati.camera.it/ocd/persona.rdf/p16400,PANNELLA,GIACINTO
http://dati.camera.it/ocd/persona.rdf/p34030,ANTONIO,PAPPALARDO,PAPPALARDO ANTONIO A F ,True,http://dati.camera.it/ocd/persona.rdf/p34030,PAPPALARDO,ANTONIO
http://dati.camera.it/ocd/persona.rdf/p25010,GASTONE,PARIGI,PARIGI GASTONE V F P ,True,http://dati.camera.it/ocd/persona.rdf/p25010,PARIGI,GASTONE
http://dati.camera.it/ocd/persona.rdf/p21690,ANTONIO,PARLATO,PARLATO ANTONIO P C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p21690,PARLATO,ANTONIO
http://dati.camera.it/ocd/persona.rdf/p34040,NICOLA,PASETTO,PASETTO NICOLA V F P F ,True,http://dati.camera.it/ocd/persona.rdf/p34040,PASETTO,NICOLA
http://dati.camera.it/ocd/persona.rdf/p60572,STEFANO,PASSIGLI,PASSIGLI STEFANO V F P F A F F ,True,http://dati.camera.it/ocd/persona.rdf/p60572,PASSIGLI,STEFANO
http://dati.camera.it/ocd/persona.rdf/p31080,CARMINE SANTO,PATARINO,PATARINO CARMINE F P C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p31080,PATARINO,CARMINE SANTO
http://dati.camera.it/ocd/persona.rdf/p21720,RENZO,PATRIA,PATRIA RENZO V F ,True,http://dati.camera.it/ocd/persona.rdf/p21720,PATRIA,RENZO
http://dati.camera.it/ocd/persona.rdf/p24170,ANTONIO,PATUELLI,PATUELLI ANTONIO F ,True,http://dati.camera.it/ocd/persona.rdf/p24170,PATUELLI,ANTONIO
http://dati.camera.it/ocd/persona.rdf/p34060,ALFONSO,PECORARO SCANIO,PECORARO SCANIO ALFONSO ,True,http://dati.camera.it/ocd/persona.rdf/p34060,PECORARO SCANIO,ALFONSO
http://dati.camera.it/ocd/persona.rdf/p4530,GIOVANNI,PELLICANI,PELLICANI GIOVANNI V F P F A F F ,True,http://dati.camera.it/ocd/persona.rdf/p4530,PELLICANI,GIOVANNI
http://dati.camera.it/ocd/persona.rdf/p24190,GEROLAMO,PELLICANO',PELLICANO* GEROLAMO V F P F F F F ,False,http://dati.camera.it/ocd/persona.rdf/p4530,PELLICANI,GIOVANNI
http://dati.camera.it/ocd/persona.rdf/p34070,CORRADO ARTURO,PERABONI,PERABONI CORRADO ARTURO ,True,http://dati.camera.it/ocd/persona.rdf/p34070,PERABONI,CORRADO ARTURO
http://dati.camera.it/ocd/persona.rdf/p30310,MARIO,PERANI,PERANI MARIO V F P F F F F ,True,http://dati.camera.it/ocd/persona.rdf/p30310,PERANI,MARIO
http://dati.camera.it/ocd/persona.rdf/p30930,FABIO,PERINEI,PERINEI FABIO V F P F A F ,True,http://dati.camera.it/ocd/persona.rdf/p30930,PERINEI,FABIO
http://dati.camera.it/ocd/persona.rdf/p34080,VINCENZO,PERRONE,PERRONB ENZO V F F F F F ,True,http://dati.camera.it/ocd/persona.rdf/p34080,PERRONE,VINCENZO
http://dati.camera.it/ocd/persona.rdf/p34090,PIERLUIGI,PETRINI,PSTRINI PIERLUIGI ,True,http://dati.camera.it/ocd/persona.rdf/p34090,PETRINI,PIERLUIGI
http://dati.camera.it/ocd/persona.rdf/p24210,EDILIO,PETROCELLI,PETROCELLI EDILIO V F P F A F F ,True,http://dati.camera.it/ocd/persona.rdf/p24210,PETROCELLI,EDILIO
http://dati.camera.it/ocd/persona.rdf/p60589,CLAUDIO,PETRUCCIOLI,PETRUCCIOLI CLAUDIO • Nominativi i ,True,http://dati.camera.it/ocd/persona.rdf/p60589,PETRUCCIOLI,CLAUDIO
http://dati.camera.it/ocd/persona.rdf/p24240,GABRIELE,PIERMARTINI,PIERMARTINI GABRIELE V F ,True,http://dati.camera.it/ocd/persona.rdf/p24240,PIERMARTINI,GABRIELE
http://dati.camera.it/ocd/persona.rdf/p60593,MAURIZIO,PIERONI,PTKRONI MAURIZIO ,False,http://dati.camera.it/ocd/persona.rdf/p200806,RIZ,ROLAND
http://dati.camera.it/ocd/persona.rdf/p24250,GIANPAOLO,PILLITTERI,PILLITTERI PAOLO F ,True,http://dati.camera.it/ocd/persona.rdf/p24250,PILLITTERI,GIANPAOLO
http://dati.camera.it/ocd/persona.rdf/p34110,ROBERTO,PINZA,PINZA ROBERTO V F F F F ,True,http://dati.camera.it/ocd/persona.rdf/p34110,PINZA,ROBERTO
http://dati.camera.it/ocd/persona.rdf/p34120,CLAUDIO,PIOLI,PIOLI CLAUDIO M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p34120,PIOLI,CLAUDIO
http://dati.camera.it/ocd/persona.rdf/p24260,MATTEO,PIREDDA,PIREDDA MATTEO V F F ,True,http://dati.camera.it/ocd/persona.rdf/p24260,PIREDDA,MATTEO
http://dati.camera.it/ocd/persona.rdf/p24270,FRANCO,PIRO,PIRO FRANCO V ,True,http://dati.camera.it/ocd/persona.rdf/p24270,PIRO,FRANCO
http://dati.camera.it/ocd/persona.rdf/p34130,CALOGERO,PISCITELLO,PISCITELLO RINO V F ,True,http://dati.camera.it/ocd/persona.rdf/p34130,PISCITELLO,CALOGERO
http://dati.camera.it/ocd/persona.rdf/p30350,GIUSEPPE,PISICCHIO,PISICCHIO GIUSEPPE V F ,True,http://dati.camera.it/ocd/persona.rdf/p30350,PISICCHIO,GIUSEPPE
http://dati.camera.it/ocd/persona.rdf/p34140,IRENE,PIVETTI,PIVBTTI IRENE ,True,http://dati.camera.it/ocd/persona.rdf/p34140,PIVETTI,IRENE
http://dati.camera.it/ocd/persona.rdf/p34150,ANTONIO,PIZZINATO,PIZZINATO ANTONIO V F F A F A ,True,http://dati.camera.it/ocd/persona.rdf/p34150,PIZZINATO,ANTONIO
http://dati.camera.it/ocd/persona.rdf/p24290,DANILO,POGGIOLINI,POGGIOLINI DANILO V F P F A F F ,True,http://dati.camera.it/ocd/persona.rdf/p24290,POGGIOLINI,DANILO
http://dati.camera.it/ocd/persona.rdf/p24310,ADRIANA,POLI BORTONE,POLI BORTONE ADRIANA V F C F C F ,True,http://dati.camera.it/ocd/persona.rdf/p24310,POLI BORTONE,ADRIANA
http://dati.camera.it/ocd/persona.rdf/p34160,GIOVANNI,POLIDORO,POLIDORO GIOVANNI V F F F F F ,True,http://dati.camera.it/ocd/persona.rdf/p34160,POLIDORO,GIOVANNI
http://dati.camera.it/ocd/persona.rdf/p34170,FRANCESCO,POLIZIO,POLIZIO FRANCESCO V F F F F F ,True,http://dati.camera.it/ocd/persona.rdf/p34170,POLIZIO,FRANCESCO
http://dati.camera.it/ocd/persona.rdf/p34180,BARBARA MARIA SIMONETTA,POLLASTRINI,POLLASTRINI MQDIANO BARBARA V F p F A F A ,True,http://dati.camera.it/ocd/persona.rdf/p34180,POLLASTRINI,BARBARA MARIA SIMONETTA
http://dati.camera.it/ocd/persona.rdf/p34190,MAURO,POLLI,POLLI MAURO ,True,http://dati.camera.it/ocd/persona.rdf/p34190,POLLI,MAURO
http://dati.camera.it/ocd/persona.rdf/p34200,SALVATORE,POLLICHINO,POLLICHINO SALVATORE ,True,http://dati.camera.it/ocd/persona.rdf/p34200,POLLICHINO,SALVATORE
http://dati.camera.it/ocd/persona.rdf/p30360,PIERLUIGI,POLVERARI,POLVERARI PIERLUIGI ,True,http://dati.camera.it/ocd/persona.rdf/p30360,POLVERARI,PIERLUIGI
http://dati.camera.it/ocd/persona.rdf/p21800,DAMIANO,POTI',POTI* DAMIANO V F F F ,False,,,
http://dati.camera.it/ocd/persona.rdf/p4790,GIOVANNI,PRANDINI,PRANDINI GIOVANNI ,True,http://dati.camera.it/ocd/persona.rdf/p4790,PRANDINI,GIOVANNI
http://dati.camera.it/ocd/persona.rdf/p34210,FULCO,PRATESI,PRATESI FULCO ,True,http://dati.camera.it/ocd/persona.rdf/p34210,PRATESI,FULCO
http://dati.camera.it/ocd/persona.rdf/p60617,ANTONIO,PREVOSTO,PREVOSTO NELLINO V F F ,True,http://dati.camera.it/ocd/persona.rdf/p60617,PREVOSTO,ANTONIO
http://dati.camera.it/ocd/persona.rdf/p30370,SANDRO,PRINCIPE,PRINCIPE SANDRO ,True,http://dati.camera.it/ocd/persona.rdf/p30370,PRINCIPE,SANDRO
http://dati.camera.it/ocd/persona.rdf/p34920,PAOLO,PRODI,PRODI PAOLO V F p F A F ,True,http://dati.camera.it/ocd/persona.rdf/p34920,PRODI,PAOLO
http://dati.camera.it/ocd/persona.rdf/p34230,FIORELLO,PROVERA,PROVERA FIORELLO ,True,http://dati.camera.it/ocd/persona.rdf/p34230,PROVERA,FIORELLO
http://dati.camera.it/ocd/persona.rdf/p24360,CARMELO,PUJIA,PUJIA CARMELO p F F ,True,http://dati.camera.it/ocd/persona.rdf/p24360,PUJIA,CARMELO
http://dati.camera.it/ocd/persona.rdf/p34870,ANTONIO,QUATTROCCHI,QUATTROCCHI ANTONIO V F F F F ,True,http://dati.camera.it/ocd/persona.rdf/p34870,QUATTROCCHI,ANTONIO
http://dati.camera.it/ocd/persona.rdf/p21820,MARIO,RAFFAELLI,RAFFAELLI MARIO F F F F ,True,http://dati.camera.it/ocd/persona.rdf/p21820,RAFFAELLI,MARIO
http://dati.camera.it/ocd/persona.rdf/p34240,BRUNO,RANDAZZO,RANDAZZO BRUNO V F F F F F ,True,http://dati.camera.it/ocd/persona.rdf/p34240,RANDAZZO,BRUNO
http://dati.camera.it/ocd/persona.rdf/p34250,PIO,RAPAGNA',RAPAGNA' PIO V F p A ,True,http://dati.camera.it/ocd/persona.rdf/p34250,RAPAGNA',PIO
http://dati.camera.it/ocd/persona.rdf/p34260,REMO,RATTO,RATTO REMO V F p F A F F ,True,http://dati.camera.it/ocd/persona.rdf/p34260,RATTO,REMO
http://dati.camera.it/ocd/persona.rdf/p21840,GIANNI,RAVAGLIA,BAVAGLIA GIANNI F A F F ,False,http://dati.camera.it/ocd/persona.rdf/p29860,LIA,ANTONIO
http://dati.camera.it/ocd/persona.rdf/p34270,MARCO,RAVAGLIOLI,RAVAGLIGLI MARCO F F ,True,http://dati.camera.it/ocd/persona.rdf/p34270,RAVAGLIOLI,MARCO
http://dati.camera.it/ocd/persona.rdf/p30410,ALDO,REBECCHI,REBECCHI ALDO ,True,http://dati.camera.it/ocd/persona.rdf/p30410,REBECCHI,ALDO
http://dati.camera.it/ocd/persona.rdf/p4980,ALFREDO,REICHLIN,REICHLIN ALFREDO V F F F ,True,http://dati.camera.it/ocd/persona.rdf/p4980,REICHLIN,ALFREDO
http://dati.camera.it/ocd/persona.rdf/p21850,GIUSEPPE,REINA,REINA GIUSEPPE V ,True,http://dati.camera.it/ocd/persona.rdf/p21850,REINA,GIUSEPPE
http://dati.camera.it/ocd/persona.rdf/p30430,ALDO GABRIELE,RENZULLI,RENZULLI ALDO GABRIELE V • Nominativi i ,True,http://dati.camera.it/ocd/persona.rdf/p30430,RENZULLI,ALDO GABRIELE
http://dati.camera.it/ocd/persona.rdf/p24420,ROMEO,RICCIUTI,RICCIUTI ROMBO F F F ,False,,,
http://dati.camera.it/ocd/persona.rdf/p30450,VITO,RIGGIO,RIGGIO VITO ,True,http://dati.camera.it/ocd/persona.rdf/p30450,RIGGIO,VITO
http://dati.camera.it/ocd/persona.rdf/p34280,MARIO,RIGO,RIGO MARIO V F A A F F ,True,http://dati.camera.it/ocd/persona.rdf/p34280,RIGO,MARIO
http://dati.camera.it/ocd/persona.rdf/p34290,ALFONSINA,RINALDI,RINALDI ALFONSINA V F P RINALDI LUIGI V F P F F F F ,False,,,
http://dati.camera.it/ocd/persona.rdf/p30460,GIOVANNI,RIVERA,RXVKRA GIOVANNI ,True,http://dati.camera.it/ocd/persona.rdf/p30460,RIVERA,GIOVANNI
http://dati.camera.it/ocd/persona.rdf/p34300,AUGUSTO,RIZZI,RIZZI AUGUSTO V F F A A A ,True,http://dati.camera.it/ocd/persona.rdf/p34300,RIZZI,AUGUSTO
http://dati.camera.it/ocd/persona.rdf/p34310,FRANCO,ROCCHETTA,ROCCHETTA FRANCO ,True,http://dati.camera.it/ocd/persona.rdf/p34310,ROCCHETTA,FRANCO
http://dati.camera.it/ocd/persona.rdf/p21900,STEFANO,RODOTA',RODOTÀ' STEFANO M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p21900,RODOTA',STEFANO
http://dati.camera.it/ocd/persona.rdf/p5100,VIRGINIO,ROGNONI,ROGNONI VIRGINIO V F p F F F F ,True,http://dati.camera.it/ocd/persona.rdf/p5100,ROGNONI,VIRGINIO
http://dati.camera.it/ocd/persona.rdf/p30470,ANGELINO,ROJCH,ROJCH ANGELINO F F F F ,True,http://dati.camera.it/ocd/persona.rdf/p30470,ROJCH,ANGELINO
http://dati.camera.it/ocd/persona.rdf/p24480,DOMENICO,ROMANO,ROMANO DOMENICO V ,True,http://dati.camera.it/ocd/persona.rdf/p24480,ROMANO,DOMENICO
http://dati.camera.it/ocd/persona.rdf/p34320,PAOLO,ROMEO,ROMEO PAOLO F F F ,True,http://dati.camera.it/ocd/persona.rdf/p34320,ROMEO,PAOLO
http://dati.camera.it/ocd/persona.rdf/p5110,PIER LUIGI,ROMITA,ROMITA PIER LUIGI F F F F ,False,,,
http://dati.camera.it/ocd/persona.rdf/p60653,EDOARDO,RONCHI,RONCHT EDOARDO V F p F A F F ,True,http://dati.camera.it/ocd/persona.rdf/p60653,RONCHI,EDOARDO
http://dati.camera.it/ocd/persona.rdf/p24500,GIANNI WILMER,RONZANI,RONZANI GIANNI WILMER V F p F A F F ,True,http://dati.camera.it/ocd/persona.rdf/p24500,RONZANI,GIANNI WILMER
http://dati.camera.it/ocd/persona.rdf/p24510,GIACOMO,ROSINI,ROSINI GIACOMO V F p F F F F ,True,http://dati.camera.it/ocd/persona.rdf/p24510,ROSINI,GIACOMO
http://dati.camera.it/ocd/persona.rdf/p34330,GUGLIELMO,ROSITANI,ROSITANI GUGLIELMO F ,True,http://dati.camera.it/ocd/persona.rdf/p34330,ROSITANI,GUGLIELMO
http://dati.camera.it/ocd/persona.rdf/p21910,ALBERTO,ROSSI,ROSSI ALBERTO V F p F F F F ROSSI LUIGI ROSSI MARIA CRISTINA ROSSI ORESTE ,False,,,
http://dati.camera.it/ocd/persona.rdf/p30490,RAFFAELE,ROTIROTI,ROTIROTI RAFFAELE ,True,http://dati.camera.it/ocd/persona.rdf/p30490,ROTIROTI,RAFFAELE
http://dati.camera.it/ocd/persona.rdf/p34390,IVO,RUSSO,RUSSO IVO RUSSO RAFFAELE V F p F F F F RUSSO SPENA GIOVANNI A A F C ,False,,,
http://dati.camera.it/ocd/persona.rdf/p24550,FRANCESCO,RUTELLI,RUTELLI FRANCESCO ,True,http://dati.camera.it/ocd/persona.rdf/p24550,RUTELLI,FRANCESCO
http://dati.camera.it/ocd/persona.rdf/p21960,MAURIZIO,SACCONI,SACCONI MAURIZIO M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p21960,SACCONI,MAURIZIO
http://dati.camera.it/ocd/persona.rdf/p24570,GABRIELE,SALERNO,SALERNO GABRIELE F F F F ,True,http://dati.camera.it/ocd/persona.rdf/p24570,SALERNO,GABRIELE
http://dati.camera.it/ocd/persona.rdf/p34400,MASSIMO,SALVADORI,SALVADORI MASSIMO V F p F A F F ,True,http://dati.camera.it/ocd/persona.rdf/p34400,SALVADORI,MASSIMO
http://dati.camera.it/ocd/persona.rdf/p30510,GIANCARLO,SALVOLDI,SALVOLDI GIANCARLO F A F F ,True,http://dati.camera.it/ocd/persona.rdf/p30510,SALVOLDI,GIANCARLO
http://dati.camera.it/ocd/persona.rdf/p16690,NICOLAMARIA,SANESE,SANESB NICOLAMARIA V F p F F F F ,False,http://dati.camera.it/ocd/persona.rdf/p200493,LAMA,LUCIANO
http://dati.camera.it/ocd/persona.rdf/p5280,CARLO,SANGALLI,SANGALLI CARLO F F F F F ,True,http://dati.camera.it/ocd/persona.rdf/p5280,SANGALLI,CARLO
http://dati.camera.it/ocd/persona.rdf/p30520,MARIA LUISA,SANGIORGIO,SANGIORGIO MARIA LUISA V F p F A F F ,False,,,
http://dati.camera.it/ocd/persona.rdf/p24610,MAURO,SANGUINETI,SANGUINSTI MAURO F F F F ,True,http://dati.camera.it/ocd/persona.rdf/p24610,SANGUINETI,MAURO
http://dati.camera.it/ocd/persona.rdf/p30530,ANNA,SANNA,SANNA ANNA V F p F A F F ,True,http://dati.camera.it/ocd/persona.rdf/p30530,SANNA,ANNA
http://dati.camera.it/ocd/persona.rdf/p30540,GIUSEPPE,SANTONASTASO,SANTONASTASO GIUSEPPE V F F F ,True,http://dati.camera.it/ocd/persona.rdf/p30540,SANTONASTASO,GIUSEPPE
http://dati.camera.it/ocd/persona.rdf/p34410,ATTILIO,SANTORO,SANTORO ATTILIO p i Nominativi i ,True,http://dati.camera.it/ocd/persona.rdf/p34410,SANTORO,ATTILIO
http://dati.camera.it/ocd/persona.rdf/p30550,ITALICO,SANTORO,SANTORO ITALICO V F P ,True,http://dati.camera.it/ocd/persona.rdf/p30550,SANTORO,ITALICO
http://dati.camera.it/ocd/persona.rdf/p5300,GIORGIO,SANTUZ,SANTUZ GIORGIO F 1 ,True,http://dati.camera.it/ocd/persona.rdf/p5300,SANTUZ,GIORGIO
http://dati.camera.it/ocd/persona.rdf/p30560,ORAZIO BENITO,SAPIENZA,SAPIENZA ORAZIO V F P F F F F ,True,http://dati.camera.it/ocd/persona.rdf/p30560,SAPIENZA,ORAZIO BENITO
http://dati.camera.it/ocd/persona.rdf/p24670,GIUSEPPE,SARETTA,SARETTA GIUSEPPE V F A F F F ,True,http://dati.camera.it/ocd/persona.rdf/p24670,SARETTA,GIUSEPPE
http://dati.camera.it/ocd/persona.rdf/p34420,GIOVANNI,SARRITZU,SARRITZU GIANNI V F P A A A C ,True,http://dati.camera.it/ocd/persona.rdf/p34420,SARRITZU,GIOVANNI
http://dati.camera.it/ocd/persona.rdf/p34430,MARCO FABIO,SARTORI,SARTORI MARCO FABIO SARTORI MARIA ANTONIETTA V F P F A F F ,False,,,
http://dati.camera.it/ocd/persona.rdf/p34450,RICCARDO,SARTORIS,SARTORIS RICCARDO ,True,http://dati.camera.it/ocd/persona.rdf/p34450,SARTORIS,RICCARDO
http://dati.camera.it/ocd/persona.rdf/p30570,NICOLA,SAVINO,SAVINO NICOLA V F F F F F ,True,http://dati.camera.it/ocd/persona.rdf/p30570,SAVINO,NICOLA
http://dati.camera.it/ocd/persona.rdf/p24690,GASTONE,SAVIO,SAVIO GASTONE V F P F F F F ,True,http://dati.camera.it/ocd/persona.rdf/p24690,SAVIO,GASTONE
http://dati.camera.it/ocd/persona.rdf/p34460,LUCIANA,SBARBATI,SBARBATI CARLETTI LUCIANA V F P F A F F ,True,http://dati.camera.it/ocd/persona.rdf/p34460,SBARBATI,LUCIANA
http://dati.camera.it/ocd/persona.rdf/p60693,VITTORIO,SBARDELLA,SBARDELLA VITTORIO ,True,http://dati.camera.it/ocd/persona.rdf/p60693,SBARDELLA,VITTORIO
http://dati.camera.it/ocd/persona.rdf/p30590,MASSIMO,SCALIA,SCALIA MASSIMO V F P F A F F ,True,http://dati.camera.it/ocd/persona.rdf/p30590,SCALIA,MASSIMO
http://dati.camera.it/ocd/persona.rdf/p34470,ROMANO,SCARFAGNA,SCARFAGNA ROMANO V F F F F F ,True,http://dati.camera.it/ocd/persona.rdf/p34470,SCARFAGNA,ROMANO
http://dati.camera.it/ocd/persona.rdf/p24700,GUGLIELMO,SCARLATO,SCARLATO GUGLIELMO V F F F ,True,http://dati.camera.it/ocd/persona.rdf/p24700,SCARLATO,GUGLIELMO
