True persona,True name,True surname,Text,Correct,Predicted persona,Predicted surname,Predicted name
http://dati.camera.it/ocd/persona.rdf/p305753,LAURA,VENITTELLI,VENITTELLI C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p305753,VENITTELLI,LAURA
http://dati.camera.it/ocd/persona.rdf/p305904,CECILIA,VENTRICELLI,VENTRICELLI C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p305904,VENTRICELLI,CECILIA
http://dati.camera.it/ocd/persona.rdf/p305755,MARIA VALENTINA,VEZZALI,VEZZALI ,True,http://dati.camera.it/ocd/persona.rdf/p305755,VEZZALI,MARIA VALENTINA
http://dati.camera.it/ocd/persona.rdf/p302758,RAFFAELLO,VIGNALI,VIGNALI M M M M M M M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p302758,VIGNALI,RAFFAELLO
http://dati.camera.it/ocd/persona.rdf/p305798,STEFANO,VIGNAROLI,VIGNAROLI ,True,http://dati.camera.it/ocd/persona.rdf/p305798,VIGNAROLI,STEFANO
http://dati.camera.it/ocd/persona.rdf/p306091,ALESSIO MATTIA,VILLAROSA,VILLAROSA ,True,http://dati.camera.it/ocd/persona.rdf/p306091,VILLAROSA,ALESSIO MATTIA
http://dati.camera.it/ocd/persona.rdf/p302278,ROSA MARIA,VILLECCO,VILLECCO CALIPARI M M M M M M M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p302278,VILLECCO,ROSA MARIA
http://dati.camera.it/ocd/persona.rdf/p305505,PAOLO,VITELLI,VITELLI M M M M M M M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p305505,VITELLI,PAOLO
http://dati.camera.it/ocd/persona.rdf/p305794,ADRIANO,ZACCAGNINI,ZACCAGNINI ,True,http://dati.camera.it/ocd/persona.rdf/p305794,ZACCAGNINI,ADRIANO
http://dati.camera.it/ocd/persona.rdf/p302850,SANDRA,ZAMPA,ZAMPA C C C C C A C C C C C C C ZAN C C C C C C C C C C C C ,False,,,
http://dati.camera.it/ocd/persona.rdf/p305666,ENRICO,ZANETTI,ZANETTI M M M M M M M M M M C C C ,False,,,
http://dati.camera.it/ocd/persona.rdf/p306104,GIUSEPPE,ZAPPULLA,ZAPPULLA C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p306104,ZAPPULLA,GIUSEPPE
http://dati.camera.it/ocd/persona.rdf/p306521,FILIBERTO,ZARATTI,ZARATTI F F F F F F F F F F F F F ,True,http://dati.camera.it/ocd/persona.rdf/p306521,ZARATTI,FILIBERTO
http://dati.camera.it/ocd/persona.rdf/p305640,DIEGO,ZARDINI,ZARDINI C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p305640,ZARDINI,DIEGO
http://dati.camera.it/ocd/persona.rdf/p305634,DAVIDE,ZOGGIA,ZOGGIA C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p305634,ZOGGIA,DAVIDE
http://dati.camera.it/ocd/persona.rdf/p305598,ALBERTO,ZOLEZZI,ZOLEZZI ,False,,,
http://dati.camera.it/ocd/persona.rdf/p302940,IGNAZIO,ABRIGNANI,ABRIGNANI F F F C F F F F F ,True,http://dati.camera.it/ocd/persona.rdf/p302940,ABRIGNANI,IGNAZIO
http://dati.camera.it/ocd/persona.rdf/p34960,FERDINANDO,ADORNATO,ADORNATO M M M M M M M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p34960,ADORNATO,FERDINANDO
http://dati.camera.it/ocd/persona.rdf/p305782,DONATELLA,AGOSTINELLI,AGOSTINELLI ,True,http://dati.camera.it/ocd/persona.rdf/p305782,AGOSTINELLI,DONATELLA
http://dati.camera.it/ocd/persona.rdf/p302873,LUCIANO,AGOSTINI,AGOSTINI LUCIANO C C C C C C C C C C C C C AGOSTINI ROBERTA C C C C C C C C C C C C C ,False,,,
http://dati.camera.it/ocd/persona.rdf/p306300,FERDINANDO,AIELLO,AIELLO ,False,,,
http://dati.camera.it/ocd/persona.rdf/p305575,GIORGIO,AIRAUDO,AIRAUDO ,True,http://dati.camera.it/ocd/persona.rdf/p305575,AIRAUDO,GIORGIO
http://dati.camera.it/ocd/persona.rdf/p306112,LUISELLA,ALBANELLA,ALBANELLA C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p306112,ALBANELLA,LUISELLA
http://dati.camera.it/ocd/persona.rdf/p305518,FERDINANDO,ALBERTI,ALBERTI ,True,http://dati.camera.it/ocd/persona.rdf/p305518,ALBERTI,FERDINANDO
http://dati.camera.it/ocd/persona.rdf/p304901,TEA,ALBINI,ALBINI C C C C C C C C C C C C C ,False,,,
http://dati.camera.it/ocd/persona.rdf/p300431,ANGELINO,ALFANO,ALFANO ANGELINO M M M M M M M M M M M M M ALFANO GIOACCHINO C C C C C C C C C C C C C ,False,,,
http://dati.camera.it/ocd/persona.rdf/p305582,DANIEL,ALFREIDER,ALFREIDER C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p305582,ALFREIDER,DANIEL
http://dati.camera.it/ocd/persona.rdf/p302145,STEFANO,ALLASIA,ALLASIA ,True,http://dati.camera.it/ocd/persona.rdf/p302145,ALLASIA,STEFANO
http://dati.camera.it/ocd/persona.rdf/p306743,TRIFONE,ALTIERI,ALTIERI F ,True,http://dati.camera.it/ocd/persona.rdf/p306743,ALTIERI,TRIFONE
http://dati.camera.it/ocd/persona.rdf/p306075,MARIA,AMATO,AMATO C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p306075,AMATO,MARIA
http://dati.camera.it/ocd/persona.rdf/p305931,VINCENZO,AMENDOLA,AMENDOLA C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p305931,AMENDOLA,VINCENZO
http://dati.camera.it/ocd/persona.rdf/p35030,MARIA TERESA,AMICI,AMICI C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p35030,AMICI,MARIA TERESA
http://dati.camera.it/ocd/persona.rdf/p306308,SOFIA,AMODDIO,AMODDIO C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p306308,AMODDIO,SOFIA
http://dati.camera.it/ocd/persona.rdf/p302942,ANTONIO,ANGELUCCI,ANGELUCCI ,True,http://dati.camera.it/ocd/persona.rdf/p302942,ANGELUCCI,ANTONIO
http://dati.camera.it/ocd/persona.rdf/p303024,MARIA,ANTEZZA,ANTEZZA C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p303024,ANTEZZA,MARIA
http://dati.camera.it/ocd/persona.rdf/p305946,MICHELE,ANZALDI,ANZALDI C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p305946,ANZALDI,MICHELE
http://dati.camera.it/ocd/persona.rdf/p306264,BRUNO,ARCHI,ARCHI ,True,http://dati.camera.it/ocd/persona.rdf/p306264,ARCHI,BRUNO
http://dati.camera.it/ocd/persona.rdf/p302791,ILEANA,ARGENTIN,ARGENTIN C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p302791,ARGENTIN,ILEANA
http://dati.camera.it/ocd/persona.rdf/p305704,ANNA,ASCANI,ASCANI C C C C C C C C C C C C C ,False,,,
http://dati.camera.it/ocd/persona.rdf/p305906,ANGELO GIOACHINO GAETANO,ATTAGUILE,ATTAGUILE ,True,http://dati.camera.it/ocd/persona.rdf/p305906,ATTAGUILE,ANGELO GIOACHINO GAETANO
http://dati.camera.it/ocd/persona.rdf/p306094,MARCO,BALDASSARRE,BALDASSARRE F F F A A A F F F F F F A ,True,http://dati.camera.it/ocd/persona.rdf/p306094,BALDASSARRE,MARCO
http://dati.camera.it/ocd/persona.rdf/p302089,SIMONE,BALDELLI,BALDELLI T T T T T T T T T T T T T ,True,http://dati.camera.it/ocd/persona.rdf/p302089,BALDELLI,SIMONE
http://dati.camera.it/ocd/persona.rdf/p306115,SEBASTIANO,BARBANTI,BARBANTI F F F A A A F F F F F F A ,True,http://dati.camera.it/ocd/persona.rdf/p306115,BARBANTI,SEBASTIANO
http://dati.camera.it/ocd/persona.rdf/p306001,CRISTINA,BARGERO,BARGERO C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p306001,BARGERO,CRISTINA
http://dati.camera.it/ocd/persona.rdf/p305800,MASSIMO ENRICO,BARONI,BARONI ,True,http://dati.camera.it/ocd/persona.rdf/p305800,BARONI,MASSIMO ENRICO
http://dati.camera.it/ocd/persona.rdf/p305948,DAVIDE,BARUFFI,BARUFFI C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p305948,BARUFFI,DAVIDE
http://dati.camera.it/ocd/persona.rdf/p305522,TATIANA,BASILIO,BASILIO ,True,http://dati.camera.it/ocd/persona.rdf/p305522,BASILIO,TATIANA
http://dati.camera.it/ocd/persona.rdf/p305721,LORENZO,BASSO,BASSO C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p305721,BASSO,LORENZO
http://dati.camera.it/ocd/persona.rdf/p306142,DEMETRIO,BATTAGLIA,BATTAGLIA C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p306142,BATTAGLIA,DEMETRIO
http://dati.camera.it/ocd/persona.rdf/p305715,SERGIO,BATTELLI,BATTELLI 1 1 1 1 1 1 2 2 2 2 2 2 2 ,True,http://dati.camera.it/ocd/persona.rdf/p305715,BATTELLI,SERGIO
http://dati.camera.it/ocd/persona.rdf/p305547,ALFREDO,BAZOLI,BAZOLI C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p305547,BAZOLI,ALFREDO
http://dati.camera.it/ocd/persona.rdf/p306721,LORENZO,BECATTINI,BECATTINI ,True,http://dati.camera.it/ocd/persona.rdf/p306721,BECATTINI,LORENZO
http://dati.camera.it/ocd/persona.rdf/p305538,ELEONORA,BECHIS,BECHIS F F F A A A F F F F F F A ,True,http://dati.camera.it/ocd/persona.rdf/p305538,BECHIS,ELEONORA
http://dati.camera.it/ocd/persona.rdf/p301564,TERESA,BELLANOVA,BELLANOVA M M M M M M M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p301564,BELLANOVA,TERESA
http://dati.camera.it/ocd/persona.rdf/p302854,GIANLUCA,BENAMATI,BENAMATI C C C C C C C C C C C C ,False,,,
http://dati.camera.it/ocd/persona.rdf/p305604,SILVIA,BENEDETTI,BENEDETTI ,True,http://dati.camera.it/ocd/persona.rdf/p305604,BENEDETTI,SILVIA
http://dati.camera.it/ocd/persona.rdf/p302867,DEBORAH,BERGAMINI,BERGAMINI C F F C F F F C F F F F F ,True,http://dati.camera.it/ocd/persona.rdf/p302867,BERGAMINI,DEBORAH
http://dati.camera.it/ocd/persona.rdf/p306821,MARCO,BERGONZI,BERGONZI C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p306821,BERGONZI,MARCO
http://dati.camera.it/ocd/persona.rdf/p305555,MARINA,BERLINGHIERI,BERLINGHIERI C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p305555,BERLINGHIERI,MARINA
http://dati.camera.it/ocd/persona.rdf/p301550,MAURIZIO,BERNARDO,BERNARDO C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p301550,BERNARDO,MAURIZIO
http://dati.camera.it/ocd/persona.rdf/p305743,MASSIMILIANO,BERNINI,BERNINI MASSIMILIANO BERNINI PAOLO ,False,,,
http://dati.camera.it/ocd/persona.rdf/p302917,GIUSEPPE,BERRETTA,BERRETTA C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p302917,BERRETTA,GIUSEPPE
http://dati.camera.it/ocd/persona.rdf/p300026,PIER LUIGI,BERSANI,BERSANI C C C C C C C C C C C C ,False,,,
http://dati.camera.it/ocd/persona.rdf/p300274,DORINA,BIANCHI,BIANCHI DORINA C C C C C C C C C BIANCHI NICOLA BIANCHI STELLA C C C C C C C C C C C C C ,False,,,
http://dati.camera.it/ocd/persona.rdf/p302124,MICHAELA,BIANCOFIORE,BIANCOFIORE F F C F F F F F ,False,,,
http://dati.camera.it/ocd/persona.rdf/p302870,MAURIZIO,BIANCONI,BIANCONI C F F C F F F C F F F F F ,False,,,
http://dati.camera.it/ocd/persona.rdf/p302769,SANDRO MARIO,BIASOTTI,BIASOTTI C F F C F F F C F F F F F ,True,http://dati.camera.it/ocd/persona.rdf/p302769,BIASOTTI,SANDRO MARIO
http://dati.camera.it/ocd/persona.rdf/p302190,PAOLA,BINETTI,BINETTI C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p302190,BINETTI,PAOLA
http://dati.camera.it/ocd/persona.rdf/p306146,CATERINA,BINI,BINI C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p306146,BINI,CATERINA
http://dati.camera.it/ocd/persona.rdf/p303028,FRANCA MARIA GRAZIA,BIONDELLI,BIONDELLI M M M M M M M M M M M M M BLAŽINA C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p303028,BIONDELLI,FRANCA MARIA GRAZIA
http://dati.camera.it/ocd/persona.rdf/p302200,LUIGI,BOBBA,BOBBA M M M M M M M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p302200,BOBBA,LUIGI
http://dati.camera.it/ocd/persona.rdf/p305770,SERGIO,BOCCADUTRI,BOCCADUTRI C C C C C C C C C C C C C ,False,,,
http://dati.camera.it/ocd/persona.rdf/p302892,FRANCESCO,BOCCIA,BOCCIA M M M M M M M M M M M M M ,False,,,
http://dati.camera.it/ocd/persona.rdf/p302779,ANTONIO MICHELE,BOCCUZZI,BOCCUZZI C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p302779,BOCCUZZI,ANTONIO MICHELE
http://dati.camera.it/ocd/persona.rdf/p306841,PAOLA,BOLDRINI,BOLDRINI PAOLA C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p306841,BOLDRINI,PAOLA
http://dati.camera.it/ocd/persona.rdf/p305917,PAOLO,BOLOGNESI,BOLOGNESI C C C C C C C C C C C C C ,False,,,
http://dati.camera.it/ocd/persona.rdf/p305508,ALBERTO,BOMBASSEI,BOMBASSEI ,True,http://dati.camera.it/ocd/persona.rdf/p305508,BOMBASSEI,ALBERTO
http://dati.camera.it/ocd/persona.rdf/p305819,LORENZA,BONACCORSI,BONACCORSI C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p305819,BONACCORSI,LORENZA
http://dati.camera.it/ocd/persona.rdf/p306087,ALFONSO,BONAFEDE,BONAFEDE ,True,http://dati.camera.it/ocd/persona.rdf/p306087,BONAFEDE,ALFONSO
http://dati.camera.it/ocd/persona.rdf/p302817,FULVIO,BONAVITACOLA,BONAVITACOLA C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p302817,BONAVITACOLA,FULVIO
http://dati.camera.it/ocd/persona.rdf/p306003,FRANCESCO,BONIFAZI,BONIFAZI M M M M M M M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p306003,BONIFAZI,FRANCESCO
http://dati.camera.it/ocd/persona.rdf/p305563,FRANCESCA,BONOMO,BONOMO C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p305563,BONOMO,FRANCESCA
http://dati.camera.it/ocd/persona.rdf/p306268,FRANCO,BORDO,BORDO FRANCO F F F F F F F F F F C F F ,True,http://dati.camera.it/ocd/persona.rdf/p306268,BORDO,FRANCO
http://dati.camera.it/ocd/persona.rdf/p301561,MICHELE,BORDO,BORDO MICHELE C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p301561,BORDO,MICHELE
http://dati.camera.it/ocd/persona.rdf/p306249,MARIO ALEJANDRO,BORGHESE,BORGHESE ,True,http://dati.camera.it/ocd/persona.rdf/p306249,BORGHESE,MARIO ALEJANDRO
http://dati.camera.it/ocd/persona.rdf/p305501,STEFANO,BORGHESI,BORGHESI ,True,http://dati.camera.it/ocd/persona.rdf/p305501,BORGHESI,STEFANO
http://dati.camera.it/ocd/persona.rdf/p305999,ENRICO,BORGHI,BORGHI C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p305999,BORGHI,ENRICO
http://dati.camera.it/ocd/persona.rdf/p306160,MARIA ELENA,BOSCHI,BOSCHI C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p306160,BOSCHI,MARIA ELENA
http://dati.camera.it/ocd/persona.rdf/p306306,ANTONINO,BOSCO,BOSCO C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p306306,BOSCO,ANTONINO
http://dati.camera.it/ocd/persona.rdf/p302812,LUISA,BOSSA,BOSSA C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p302812,BOSSA,LUISA
http://dati.camera.it/ocd/persona.rdf/p32460,UMBERTO,BOSSI,BOSSI ,True,http://dati.camera.it/ocd/persona.rdf/p32460,BOSSI,UMBERTO
http://dati.camera.it/ocd/persona.rdf/p302754,CHIARA,BRAGA,BRAGA C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p302754,BRAGA,CHIARA
http://dati.camera.it/ocd/persona.rdf/p302822,MATTEO,BRAGANTINI,BRAGANTINI MATTEO C A A A C F F F A C C F C BRAGANTINI PAOLA C C C C C C C C C C C C C ,False,,,
http://dati.camera.it/ocd/persona.rdf/p302838,MICHELA VITTORIA,BRAMBILLA,BRAMBILLA M M M M M M M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p302838,BRAMBILLA,MICHELA VITTORIA
http://dati.camera.it/ocd/persona.rdf/p305680,GIORGIO,BRANDOLIN,BRANDOLIN C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p305680,BRANDOLIN,GIORGIO
http://dati.camera.it/ocd/persona.rdf/p302852,ALESSANDRO,BRATTI,BRATTI C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p302852,BRATTI,ALESSANDRO
http://dati.camera.it/ocd/persona.rdf/p305902,MASSIMO,BRAY,BRAY ,True,http://dati.camera.it/ocd/persona.rdf/p305902,BRAY,MASSIMO
http://dati.camera.it/ocd/persona.rdf/p305852,GIUSEPPE,BRESCIA,BRESCIA ,True,http://dati.camera.it/ocd/persona.rdf/p305852,BRESCIA,GIUSEPPE
http://dati.camera.it/ocd/persona.rdf/p305609,MARCO,BRUGNEROTTO,BRUGNEROTTO ,True,http://dati.camera.it/ocd/persona.rdf/p305609,BRUGNEROTTO,MARCO
http://dati.camera.it/ocd/persona.rdf/p302875,RENATO,BRUNETTA,BRUNETTA C F F C F F F C F F F F F ,True,http://dati.camera.it/ocd/persona.rdf/p302875,BRUNETTA,RENATO
http://dati.camera.it/ocd/persona.rdf/p306264,BRUNO,ARCHI,BRUNO BRUNO BOSSIO C C C C C C C C C C ,False,,,
http://dati.camera.it/ocd/persona.rdf/p306247,RENATA,BUENO,BUENO C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p306247,BUENO,RENATA
http://dati.camera.it/ocd/persona.rdf/p300410,GIOVANNI MARIO SALVINO,BURTONE,BURTONE C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p300410,BURTONE,GIOVANNI MARIO SALVINO
http://dati.camera.it/ocd/persona.rdf/p305630,FILIPPO,BUSIN,BUSIN ,True,http://dati.camera.it/ocd/persona.rdf/p305630,BUSIN,FILIPPO
http://dati.camera.it/ocd/persona.rdf/p305602,FRANCESCA,BUSINAROLO,BUSINAROLO ,False,,,
http://dati.camera.it/ocd/persona.rdf/p306026,MIRKO,BUSTO,BUSTO ,True,http://dati.camera.it/ocd/persona.rdf/p306026,BUSTO,MIRKO
http://dati.camera.it/ocd/persona.rdf/p35640,ROCCO,BUTTIGLIONE,BUTTIGLIONE ,True,http://dati.camera.it/ocd/persona.rdf/p35640,BUTTIGLIONE,ROCCO
http://dati.camera.it/ocd/persona.rdf/p303200,ANNAGRAZIA,CALABRIA,CALABRIA F F C F F F F F ,True,http://dati.camera.it/ocd/persona.rdf/p303200,CALABRIA,ANNAGRAZIA
http://dati.camera.it/ocd/persona.rdf/p303032,RAFFAELE,CALABRO',CALABRO’ C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p303032,CALABRO',RAFFAELE
http://dati.camera.it/ocd/persona.rdf/p306687,VANESSA,CAMANI,CAMANI C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p306687,CAMANI,VANESSA
http://dati.camera.it/ocd/persona.rdf/p305810,MICAELA,CAMPANA,CAMPANA C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p305810,CAMPANA,MICAELA
http://dati.camera.it/ocd/persona.rdf/p306050,AZZURRA PIA MARIA,CANCELLERI,CANCELLERI ,True,http://dati.camera.it/ocd/persona.rdf/p306050,CANCELLERI,AZZURRA PIA MARIA
http://dati.camera.it/ocd/persona.rdf/p305632,ROBERTO,CAON,CAON C A A A F F F A C C F ,True,http://dati.camera.it/ocd/persona.rdf/p305632,CAON,ROBERTO
http://dati.camera.it/ocd/persona.rdf/p50138,DAVIDE CARLO,CAPARINI,CAPARINI C C A A A F F F F A C F C ,True,http://dati.camera.it/ocd/persona.rdf/p50138,CAPARINI,DAVIDE CARLO
http://dati.camera.it/ocd/persona.rdf/p306066,ROBERTO,CAPELLI,CAPELLI C C F C C C C C C C C F C ,True,http://dati.camera.it/ocd/persona.rdf/p306066,CAPELLI,ROBERTO
http://dati.camera.it/ocd/persona.rdf/p302059,DANIELE,CAPEZZONE,CAPEZZONE F F F C F A F C F F F F F ,True,http://dati.camera.it/ocd/persona.rdf/p302059,CAPEZZONE,DANIELE
http://dati.camera.it/ocd/persona.rdf/p301478,ANGELO,CAPODICASA,CAPODICASA C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p301478,CAPODICASA,ANGELO
http://dati.camera.it/ocd/persona.rdf/p305929,SALVATORE,CAPONE,CAPONE C C C C C C C C C C C C C 1 1 1 1 1 1 2 2 2 2 2 2 2 ,True,http://dati.camera.it/ocd/persona.rdf/p305929,CAPONE,SALVATORE
http://dati.camera.it/ocd/persona.rdf/p305954,SABRINA,CAPOZZOLO,CAPOZZOLO C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p305954,CAPOZZOLO,SABRINA
http://dati.camera.it/ocd/persona.rdf/p305618,ILARIA,CAPUA,CAPUA ,True,http://dati.camera.it/ocd/persona.rdf/p305618,CAPUA,ILARIA
http://dati.camera.it/ocd/persona.rdf/p306208,ERNESTO,CARBONE,CARBONE C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p306208,CARBONE,ERNESTO
http://dati.camera.it/ocd/persona.rdf/p302881,DANIELA,CARDINALE,CARDINALE C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p302881,CARDINALE,DANIELA
http://dati.camera.it/ocd/persona.rdf/p302792,RENZO,CARELLA,CARELLA C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p302792,CARELLA,RENZO
http://dati.camera.it/ocd/persona.rdf/p301531,MARIA ROSARIA,CARFAGNA,CARFAGNA C F F C F F F C F F F F F ,True,http://dati.camera.it/ocd/persona.rdf/p301531,CARFAGNA,MARIA ROSARIA
http://dati.camera.it/ocd/persona.rdf/p305868,FRANCESCO,CARIELLO,CARIELLO ,True,http://dati.camera.it/ocd/persona.rdf/p305868,CARIELLO,FRANCESCO
http://dati.camera.it/ocd/persona.rdf/p306222,PAOLA,CARINELLI,CARINELLI ,True,http://dati.camera.it/ocd/persona.rdf/p306222,CARINELLI,PAOLA
http://dati.camera.it/ocd/persona.rdf/p302211,ANNA MARIA,CARLONI,CARLONI C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p302211,CARLONI,ANNA MARIA
http://dati.camera.it/ocd/persona.rdf/p305539,ELENA,CARNEVALI,CARNEVALI C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p305539,CARNEVALI,ELENA
http://dati.camera.it/ocd/persona.rdf/p305729,MARA,CAROCCI,CAROCCI C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p305729,CAROCCI,MARA
http://dati.camera.it/ocd/persona.rdf/p302760,MARCO,CARRA,CARRA C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p302760,CARRA,MARCO
http://dati.camera.it/ocd/persona.rdf/p305776,PIERGIORGIO,CARRESCIA,CARRESCIA C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p305776,CARRESCIA,PIERGIORGIO
http://dati.camera.it/ocd/persona.rdf/p306110,MARIA CHIARA,CARROZZA,CARROZZA ,True,http://dati.camera.it/ocd/persona.rdf/p306110,CARROZZA,MARIA CHIARA
http://dati.camera.it/ocd/persona.rdf/p306243,MARIO,CARUSO,CARUSO ,True,http://dati.camera.it/ocd/persona.rdf/p306243,CARUSO,MARIO
http://dati.camera.it/ocd/persona.rdf/p306202,EZIO PRIMO,CASATI,CASATI ,True,http://dati.camera.it/ocd/persona.rdf/p306202,CASATI,EZIO PRIMO
http://dati.camera.it/ocd/persona.rdf/p305654,FLORIANA,CASELLATO,CASELLATO C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p305654,CASELLATO,FLORIANA
http://dati.camera.it/ocd/persona.rdf/p300398,LUIGI,CASERO,CASERO M M M M M M M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p300398,CASERO,LUIGI
http://dati.camera.it/ocd/persona.rdf/p306226,VINCENZO,CASO,CASO ,True,http://dati.camera.it/ocd/persona.rdf/p306226,CASO,VINCENZO
http://dati.camera.it/ocd/persona.rdf/p305896,FRANCESCO,CASSANO,CASSANO C C A C C C C C C C C C C ,False,,,
http://dati.camera.it/ocd/persona.rdf/p305525,LAURA,CASTELLI,CASTELLI ,True,http://dati.camera.it/ocd/persona.rdf/p305525,CASTELLI,LAURA
http://dati.camera.it/ocd/persona.rdf/p301573,GIUSEPPINA,CASTIELLO,CASTIELLO ,True,http://dati.camera.it/ocd/persona.rdf/p301573,CASTIELLO,GIUSEPPINA
http://dati.camera.it/ocd/persona.rdf/p306158,GIUSEPPE,CASTIGLIONE,CASTIGLIONE M M M M M M M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p306158,CASTIGLIONE,GIUSEPPE
http://dati.camera.it/ocd/persona.rdf/p306068,ANTONIO,CASTRICONE,CASTRICONE C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p306068,CASTRICONE,ANTONIO
http://dati.camera.it/ocd/persona.rdf/p305528,IVAN,CATALANO,CATALANO C F C C C C C A C F F C C ,True,http://dati.camera.it/ocd/persona.rdf/p305528,CATALANO,IVAN
http://dati.camera.it/ocd/persona.rdf/p305005,MARIO,CATANIA,CATANIA M M M M M M M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p305005,CATANIA,MARIO
http://dati.camera.it/ocd/persona.rdf/p300237,FRANCESCO,CATANOSO GENOESE,CATANOSO GENOESE ,True,http://dati.camera.it/ocd/persona.rdf/p300237,CATANOSO GENOESE,FRANCESCO
http://dati.camera.it/ocd/persona.rdf/p302920,MARCO,CAUSI,CAUSI C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p302920,CAUSI,MARCO
http://dati.camera.it/ocd/persona.rdf/p306276,ANDREA,CAUSIN,CAUSIN C C C C C C C C C C C C ,False,,,
