True persona,True name,True surname,Text,Correct,Predicted persona,Predicted surname,Predicted name
http://dati.camera.it/ocd/persona.rdf/p35810,MARIO,CARUSO,MARIO CARUSO. Chiedo di parlare. ,False,,,
http://dati.camera.it/ocd/persona.rdf/p35810,MARIO,CARUSO,"MARIO CARUSO. Signor Presidente, mi permetto di sollecitare — e lo faccio per la prima volta nel corso della sua direzione dei lavori della nostra Assemblea — la risposta ad una interrogazione che ho presentato da ben otto mesi, per sapere quale sia stato l'operato dei commissari prefettizi nell'amministrare il comune di Mazara del Vallo sciolto per inquinamento mafioso. Mi permetto di fare presente che tale sollecitazione è stata rivolta al Governo altre volte, anche per iscritto, e che persino il ministro per i rapporti con Parlamento è intervenuto a sua volta, per sollecitare questa risposta; una risposta che — lo ribadisco — attendo da otto mesi. Ritengo che, proprio nel momento in cui l'Assemblea della Camera si occupa di questioni così delicate il ministro dell'interno Brancaccio — ho rivolto analogo invito al suo predecessore — debba sentire la necessità di fornire risposta ad interrogazioni di tale importanza. ",False,,,
http://dati.camera.it/ocd/persona.rdf/p38510,PAOLO,ROMANI,PAOLO TRINGAU. Si richiamano agli antichi! È un'espressione dannunziana! ,False,,,
http://dati.camera.it/ocd/persona.rdf/p36430,VITTORIO,DOTTI,"DOTT. MARIO CORSO Licenziato per la composizione e la stampa dal Servizio Stenografia alle 16,30. ",False,,,
http://dati.camera.it/ocd/persona.rdf/p39010,PAOLO,TAGINI,PAGINA BIANCA • E L E N C O N. 1 ( D A PAG. 7 9 6 8 A PAG. 7 9 8 4 ) Votazione Risultato O G G E T T O Num. Tipo Ast. Pav. Esito Contr Magg. Nom. pdl 1599 - voto finale 18 471 12 242 Appr. Atti Parlamentari — 7 9 6 8 — Camera dei Deputati XII LEGISLATURA - DISCUSSIONI - SEDUTA DEL 9 FEBBRAIO 1995 t ,False,,,
http://dati.camera.it/ocd/persona.rdf/p34940,ALBERTO,ACIERNO,ACIERNO ALBERTO A ,True,http://dati.camera.it/ocd/persona.rdf/p34940,ACIERNO,ALBERTO
http://dati.camera.it/ocd/persona.rdf/p34950,LORENZO,ACQUARONE,ACQUARONE LORENZO T ,True,http://dati.camera.it/ocd/persona.rdf/p34950,ACQUARONE,LORENZO
http://dati.camera.it/ocd/persona.rdf/p34960,FERDINANDO,ADORNATO,ADORNATO FERDINANDO F ,True,http://dati.camera.it/ocd/persona.rdf/p34960,ADORNATO,FERDINANDO
http://dati.camera.it/ocd/persona.rdf/p34970,ANDREA,AGNALETTI,AGNALETTI ANDREA F ,True,http://dati.camera.it/ocd/persona.rdf/p34970,AGNALETTI,ANDREA
http://dati.camera.it/ocd/persona.rdf/p22560,PAOLO ANTONIO MARIO,AGOSTINACCHIO,AGOSTINACCHIO PAOLO F ,True,http://dati.camera.it/ocd/persona.rdf/p22560,AGOSTINACCHIO,PAOLO ANTONIO MARIO
http://dati.camera.it/ocd/persona.rdf/p34980,MAURO,AGOSTINI,AGOSTINI MAURO F ,True,http://dati.camera.it/ocd/persona.rdf/p34980,AGOSTINI,MAURO
http://dati.camera.it/ocd/persona.rdf/p32070,STEFANO,AIMONE PRINA,AIMONE PRINA STEFANO F ,True,http://dati.camera.it/ocd/persona.rdf/p32070,AIMONE PRINA,STEFANO
http://dati.camera.it/ocd/persona.rdf/p32100,GIUSEPPE,ALBERTINI,ALBERTINI GIUSEPPE F ,True,http://dati.camera.it/ocd/persona.rdf/p32100,ALBERTINI,GIUSEPPE
http://dati.camera.it/ocd/persona.rdf/p34990,GIOVANNI,ALEMANNO,ALEMANNO GIOVANNI 1 ,True,http://dati.camera.it/ocd/persona.rdf/p34990,ALEMANNO,GIOVANNI
http://dati.camera.it/ocd/persona.rdf/p35000,VITTORIO,ALIPRANDI,ALIPRANDI VITTORIO C ,True,http://dati.camera.it/ocd/persona.rdf/p35000,ALIPRANDI,VITTORIO
http://dati.camera.it/ocd/persona.rdf/p150,FORTUNATO,ALOI,ALOI FORTUNATO F 1 ,True,http://dati.camera.it/ocd/persona.rdf/p150,ALOI,FORTUNATO
http://dati.camera.it/ocd/persona.rdf/p35010,FRANCESCO,ALOISIO,ALOISIO FRANCESCO ,True,http://dati.camera.it/ocd/persona.rdf/p35010,ALOISIO,FRANCESCO
http://dati.camera.it/ocd/persona.rdf/p35020,ANGELO,ALTEA,ALTEA ANGELOI F | ,True,http://dati.camera.it/ocd/persona.rdf/p35020,ALTEA,ANGELO
http://dati.camera.it/ocd/persona.rdf/p35030,MARIA TERESA,AMICI,AMICI SESA F ,False,,,
http://dati.camera.it/ocd/persona.rdf/p35040,FRANCESCO MARIA,AMORUSO,AMORUSO FRANCESCO MARIA M 1 ,True,http://dati.camera.it/ocd/persona.rdf/p35040,AMORUSO,FRANCESCO MARIA
http://dati.camera.it/ocd/persona.rdf/p22620,BENIAMINO,ANDREATTA,ANDREATTA BENIAMINO ,True,http://dati.camera.it/ocd/persona.rdf/p22620,ANDREATTA,BENIAMINO
http://dati.camera.it/ocd/persona.rdf/p32150,GIAN FRANCO,ANEDDA,ANEDDA GIANFRANCO F ,True,http://dati.camera.it/ocd/persona.rdf/p32150,ANEDDA,GIAN FRANCO
http://dati.camera.it/ocd/persona.rdf/p28720,GIORDANO,ANGELINI,ANGELINI GIORDANO F ,True,http://dati.camera.it/ocd/persona.rdf/p28720,ANGELINI,GIORDANO
http://dati.camera.it/ocd/persona.rdf/p32160,UBER,ANGHINONI,ANGHINONI UBER F ,True,http://dati.camera.it/ocd/persona.rdf/p32160,ANGHINONI,UBER
http://dati.camera.it/ocd/persona.rdf/p28740,GAVINO,ANGIUS,ANGIUS GAVINO F 1 ,True,http://dati.camera.it/ocd/persona.rdf/p28740,ANGIUS,GAVINO
http://dati.camera.it/ocd/persona.rdf/p35050,VALENTINA,APREA,APREA VALENTINA F 1 ,True,http://dati.camera.it/ocd/persona.rdf/p35050,APREA,VALENTINA
http://dati.camera.it/ocd/persona.rdf/p35060,PAOLO,ARATA,ARATA PAOLO F 1 ,False,,,
http://dati.camera.it/ocd/persona.rdf/p35070,GIACOMO,ARCHIUTTI,ARCHIUTTI GIACOMO 1 ,True,http://dati.camera.it/ocd/persona.rdf/p35070,ARCHIUTTI,GIACOMO
http://dati.camera.it/ocd/persona.rdf/p35080,ROSARIO,ARDICA,ARDICA ROSARIO F ,True,http://dati.camera.it/ocd/persona.rdf/p35080,ARDICA,ROSARIO
http://dati.camera.it/ocd/persona.rdf/p35090,GIUSEPPE,ARLACCHI,ARLACCHI GIUSEPPE F ,True,http://dati.camera.it/ocd/persona.rdf/p35090,ARLACCHI,GIUSEPPE
http://dati.camera.it/ocd/persona.rdf/p32190,GIULIO,ARRIGHINI,ARRIGHINI GIULIO ,True,http://dati.camera.it/ocd/persona.rdf/p32190,ARRIGHINI,GIULIO
http://dati.camera.it/ocd/persona.rdf/p32200,ROBERTO,ASQUINI,ASQUINI ROBERTO F ,True,http://dati.camera.it/ocd/persona.rdf/p32200,ASQUINI,ROBERTO
http://dati.camera.it/ocd/persona.rdf/p32080,GIUSEPPE MARIA,AYALA,AYALA GIUSEPPE F ,True,http://dati.camera.it/ocd/persona.rdf/p32080,AYALA,GIUSEPPE MARIA
http://dati.camera.it/ocd/persona.rdf/p35100,LUCA,AZZANO CANTARUTTI,AZZANO CANTARUTTI LUCA F ,False,,,
http://dati.camera.it/ocd/persona.rdf/p35110,MARIO,BACCINI,BACCINI MARIO A | ,True,http://dati.camera.it/ocd/persona.rdf/p35110,BACCINI,MARIO
http://dati.camera.it/ocd/persona.rdf/p35120,GIACOMO,BAIAMONTE,BAIAMONTE GIACOMO F ,True,http://dati.camera.it/ocd/persona.rdf/p35120,BAIAMONTE,GIACOMO
http://dati.camera.it/ocd/persona.rdf/p35130,GUIDO BALDO,BALDI,BALDI GUIDO BALDO 1 ,True,http://dati.camera.it/ocd/persona.rdf/p35130,BALDI,GUIDO BALDO
http://dati.camera.it/ocd/persona.rdf/p35140,EDOUARD,BALLAMAN,BALLAMAN EDOUARD F ,True,http://dati.camera.it/ocd/persona.rdf/p35140,BALLAMAN,EDOUARD
http://dati.camera.it/ocd/persona.rdf/p32250,MAURIZIO,BALOCCHI,BALOCCHI MAURIZIO ,True,http://dati.camera.it/ocd/persona.rdf/p32250,BALOCCHI,MAURIZIO
http://dati.camera.it/ocd/persona.rdf/p32260,PAOLO,BAMPO,BAMPO PAOLO F ,False,,,
http://dati.camera.it/ocd/persona.rdf/p35150,FULVIA,BANDOLI,BANDOLI FULVIA A ,True,http://dati.camera.it/ocd/persona.rdf/p35150,BANDOLI,FULVIA
http://dati.camera.it/ocd/persona.rdf/p35160,GIUSEPPE ANTONIO,BARBIERI,BARBIERI GIUSEPPE F ,False,,,
http://dati.camera.it/ocd/persona.rdf/p35170,EUGENIO,BARESI,BARESI EUGENIO F • Nominativi • ,True,http://dati.camera.it/ocd/persona.rdf/p35170,BARESI,EUGENIO
http://dati.camera.it/ocd/persona.rdf/p28790,ANTONIO,BARGONE,BARGONE ANTONIO F ,True,http://dati.camera.it/ocd/persona.rdf/p28790,BARGONE,ANTONIO
http://dati.camera.it/ocd/persona.rdf/p35180,FRANCESCO MICHELE,BARRA,BARRA FRANCESCO MICHELE ,False,,,
http://dati.camera.it/ocd/persona.rdf/p35190,ADRIA,BARTOLICH,BARTOLICH ADRIA F ,True,http://dati.camera.it/ocd/persona.rdf/p35190,BARTOLICH,ADRIA
http://dati.camera.it/ocd/persona.rdf/p22740,NEDO,BARZANTI,BARZANTI NEDO F ,True,http://dati.camera.it/ocd/persona.rdf/p22740,BARZANTI,NEDO
http://dati.camera.it/ocd/persona.rdf/p35200,DOMENICO ANTONIO,BASILE,BASILE DOMENICO ANTONIO F BASILE EMANUELE F BASILE VINCENZO F ,False,,,
http://dati.camera.it/ocd/persona.rdf/p20670,FRANCO,BASSANINI,BASSANINI FRANCO F ,True,http://dati.camera.it/ocd/persona.rdf/p20670,BASSANINI,FRANCO
http://dati.camera.it/ocd/persona.rdf/p35230,AUGUSTA,BASSI LAGOSTENA,BASSI LAGOSTENA AUGUSTA M ,False,,,
http://dati.camera.it/ocd/persona.rdf/p35240,LUCA,BASSO,BASSO LUCA F ,False,,,
http://dati.camera.it/ocd/persona.rdf/p35250,GIOVANNI,BATTAFARANO,BATTAFARANO GIOVANNI F ,True,http://dati.camera.it/ocd/persona.rdf/p35250,BATTAFARANO,GIOVANNI
http://dati.camera.it/ocd/persona.rdf/p35260,DIANA,BATTAGGIA,BATTAGGIA DIANA F ,True,http://dati.camera.it/ocd/persona.rdf/p35260,BATTAGGIA,DIANA
http://dati.camera.it/ocd/persona.rdf/p35270,PAOLO,BECCHETTI,BECCHETTI PAOLO F ,True,http://dati.camera.it/ocd/persona.rdf/p35270,BECCHETTI,PAOLO
http://dati.camera.it/ocd/persona.rdf/p28850,CAROLE JANE,BEEBE,BEEBE TARANTELLI CAROLE F ,True,http://dati.camera.it/ocd/persona.rdf/p28850,BEEBE,CAROLE JANE
http://dati.camera.it/ocd/persona.rdf/p35280,ANGELA,BELLEI TRENTI,BELLEI TRENTI ANGELA F ,True,http://dati.camera.it/ocd/persona.rdf/p35280,BELLEI TRENTI,ANGELA
http://dati.camera.it/ocd/persona.rdf/p35290,SALVATORE,BELLOMI,BELLOMI SALVATORE A ,True,http://dati.camera.it/ocd/persona.rdf/p35290,BELLOMI,SALVATORE
http://dati.camera.it/ocd/persona.rdf/p35300,DOMENICO,BENEDETTI VALENTINI,BENEDETTI VALENTINI DOMENICO ,False,,,
http://dati.camera.it/ocd/persona.rdf/p35310,ALIDA,BENETTO RAVETTO,BENETTO RAVETTO ALIDA F ,True,http://dati.camera.it/ocd/persona.rdf/p35310,BENETTO RAVETTO,ALIDA
http://dati.camera.it/ocd/persona.rdf/p35320,ALESSANDRO,BERGAMO,BERGAMO ALESSANDRO F ,True,http://dati.camera.it/ocd/persona.rdf/p35320,BERGAMO,ALESSANDRO
http://dati.camera.it/ocd/persona.rdf/p17880,LUIGI,BERLINGUER,BERLINGUER LUIGI F ,True,http://dati.camera.it/ocd/persona.rdf/p17880,BERLINGUER,LUIGI
http://dati.camera.it/ocd/persona.rdf/p35330,SILVIO,BERLUSCONI,BERLUSCONI SILVIO ,True,http://dati.camera.it/ocd/persona.rdf/p35330,BERLUSCONI,SILVIO
http://dati.camera.it/ocd/persona.rdf/p35340,ROBERTO,BERNARDELLI,BERNARDELLI ROBERTO F ,True,http://dati.camera.it/ocd/persona.rdf/p35340,BERNARDELLI,ROBERTO
http://dati.camera.it/ocd/persona.rdf/p35350,GIORGIO,BERNINI,BERNINI GIORGIO F ,True,http://dati.camera.it/ocd/persona.rdf/p35350,BERNINI,GIORGIO
http://dati.camera.it/ocd/persona.rdf/p35360,FAUSTO,BERTINOTTI,BERTINOTTI FAUSTO ,True,http://dati.camera.it/ocd/persona.rdf/p35360,BERTINOTTI,FAUSTO
http://dati.camera.it/ocd/persona.rdf/p32310,ELISABETTA,BERTOTTI,BERTOTTI ELISABETTA F ,True,http://dati.camera.it/ocd/persona.rdf/p32310,BERTOTTI,ELISABETTA
http://dati.camera.it/ocd/persona.rdf/p35370,MAURIZIO,BERTUCCI,BERTUCCI MAURIZIO F ,True,http://dati.camera.it/ocd/persona.rdf/p35370,BERTUCCI,MAURIZIO
http://dati.camera.it/ocd/persona.rdf/p35380,GIOVANNI,BIANCHI,BIANCHI GIOVANNI BIANCHI VINCENZO F ,False,,,
http://dati.camera.it/ocd/persona.rdf/p35400,VALTER,BIELLI,BIELLI VALTER F ,True,http://dati.camera.it/ocd/persona.rdf/p35400,BIELLI,VALTER
http://dati.camera.it/ocd/persona.rdf/p35410,ROSARIA,BINDI,BINDI ROSY ,True,http://dati.camera.it/ocd/persona.rdf/p35410,BINDI,ROSARIA
http://dati.camera.it/ocd/persona.rdf/p20750,ALFREDO,BIONDI,BIONDI ALFREDO F ,True,http://dati.camera.it/ocd/persona.rdf/p20750,BIONDI,ALFREDO
http://dati.camera.it/ocd/persona.rdf/p32370,ANNA MARIA,BIRICOTTI,BIRICOTTI ANNA MARIA F ,True,http://dati.camera.it/ocd/persona.rdf/p32370,BIRICOTTI,ANNA MARIA
http://dati.camera.it/ocd/persona.rdf/p35420,LUCIANO ANGELO,BISTAFFA,BISTAFFA LUCIANO F ,True,http://dati.camera.it/ocd/persona.rdf/p35420,BISTAFFA,LUCIANO ANGELO
http://dati.camera.it/ocd/persona.rdf/p35430,VINCENZO ARTURO VITTORIO,BIZZARRI,BIZZARRI VINCENZO F ,True,http://dati.camera.it/ocd/persona.rdf/p35430,BIZZARRI,VINCENZO ARTURO VITTORIO
http://dati.camera.it/ocd/persona.rdf/p35440,ANGELO ANTONIO,BLANCO,BLANCO ANGELO F ,True,http://dati.camera.it/ocd/persona.rdf/p35440,BLANCO,ANGELO ANTONIO
http://dati.camera.it/ocd/persona.rdf/p35450,GIULIANO MASSIMO,BOFFARDI,BOFFARDI GIULIANO F ,True,http://dati.camera.it/ocd/persona.rdf/p35450,BOFFARDI,GIULIANO MASSIMO
http://dati.camera.it/ocd/persona.rdf/p32380,UGO,BOGHETTA,BOGHETTA UGO F ,True,http://dati.camera.it/ocd/persona.rdf/p32380,BOGHETTA,UGO
http://dati.camera.it/ocd/persona.rdf/p930,GIORGIO,BOGI,BOGI GIORGIO F 1 • Nominativi • ,True,http://dati.camera.it/ocd/persona.rdf/p930,BOGI,GIORGIO
http://dati.camera.it/ocd/persona.rdf/p32400,MARIDA,BOLOGNESI,BOLOGNESI MARIDA ,True,http://dati.camera.it/ocd/persona.rdf/p32400,BOLOGNESI,MARIDA
http://dati.camera.it/ocd/persona.rdf/p35460,FLAVIO,BONAFINI,BONAFINI FLAVIO F ,True,http://dati.camera.it/ocd/persona.rdf/p35460,BONAFINI,FLAVIO
http://dati.camera.it/ocd/persona.rdf/p32410,MAURO,BONATO,BONATO MAURO C ,True,http://dati.camera.it/ocd/persona.rdf/p32410,BONATO,MAURO
http://dati.camera.it/ocd/persona.rdf/p35470,DARIA,BONFIETTI,BONFIETTI DARIA F ,True,http://dati.camera.it/ocd/persona.rdf/p35470,BONFIETTI,DARIA
http://dati.camera.it/ocd/persona.rdf/p35480,SEBASTIANO GIACOMO,BONGIORNO,BONGIORNO SEBASTIANO F ,True,http://dati.camera.it/ocd/persona.rdf/p35480,BONGIORNO,SEBASTIANO GIACOMO
http://dati.camera.it/ocd/persona.rdf/p35490,FRANCESCO,BONITO,BONITO FRANCESCO F ,True,http://dati.camera.it/ocd/persona.rdf/p35490,BONITO,FRANCESCO
http://dati.camera.it/ocd/persona.rdf/p35500,NICOLA,BONO,BONO NICOLA F ,False,,,
http://dati.camera.it/ocd/persona.rdf/p35510,GIUSEPPE,BONOMI,BCNOMI GIUSEPPE F ,True,http://dati.camera.it/ocd/persona.rdf/p35510,BONOMI,GIUSEPPE
http://dati.camera.it/ocd/persona.rdf/p35520,ALESSANDRA,BONSANTI,BONSANTI ALESSANDRA F ,True,http://dati.camera.it/ocd/persona.rdf/p35520,BONSANTI,ALESSANDRA
http://dati.camera.it/ocd/persona.rdf/p28990,WILLER,BORDON,BORDON WILLER F ,True,http://dati.camera.it/ocd/persona.rdf/p28990,BORDON,WILLER
http://dati.camera.it/ocd/persona.rdf/p32430,MARIO,BORGHEZIO,BORGHEZIO MARIO F ,True,http://dati.camera.it/ocd/persona.rdf/p32430,BORGHEZIO,MARIO
http://dati.camera.it/ocd/persona.rdf/p35530,MARIO,BORTOLOSO,BORTOLOSO MARIO A ,True,http://dati.camera.it/ocd/persona.rdf/p35530,BORTOLOSO,MARIO
http://dati.camera.it/ocd/persona.rdf/p35540,ENRICO,BOSELLI,BOSELLI ENRICO ,True,http://dati.camera.it/ocd/persona.rdf/p35540,BOSELLI,ENRICO
http://dati.camera.it/ocd/persona.rdf/p35550,ALBERTO MARIA,BOSISIO,BOSISIO ALBERTO F ,True,http://dati.camera.it/ocd/persona.rdf/p35550,BOSISIO,ALBERTO MARIA
http://dati.camera.it/ocd/persona.rdf/p32460,UMBERTO,BOSSI,BOSSI UMBERTO ,True,http://dati.camera.it/ocd/persona.rdf/p32460,BOSSI,UMBERTO
http://dati.camera.it/ocd/persona.rdf/p35560,DOMENICO,BOVA,BOVA DOMENICO F ,True,http://dati.camera.it/ocd/persona.rdf/p35560,BOVA,DOMENICO
http://dati.camera.it/ocd/persona.rdf/p35570,LIA,BRACCI,BRACCI LIA F BRACCI MARINAI MARIA GLORIA F ,True,http://dati.camera.it/ocd/persona.rdf/p35570,BRACCI,LIA
http://dati.camera.it/ocd/persona.rdf/p35590,FABRIZIO FELICE,BRACCO,BRACCO FABRIZIO FELICE F ,True,http://dati.camera.it/ocd/persona.rdf/p35590,BRACCO,FABRIZIO FELICE
http://dati.camera.it/ocd/persona.rdf/p35600,GIAN PIERO,BROGLIA,BROGLIA GIAN PIERO C ,True,http://dati.camera.it/ocd/persona.rdf/p35600,BROGLIA,GIAN PIERO
http://dati.camera.it/ocd/persona.rdf/p35610,SIEGFRIED,BRUGGER,BRUGGER SIEGFRIED F ,True,http://dati.camera.it/ocd/persona.rdf/p35610,BRUGGER,SIEGFRIED
http://dati.camera.it/ocd/persona.rdf/p35620,GIOVANNI,BRUNALE,BRUNALE GIOVANNI F ,True,http://dati.camera.it/ocd/persona.rdf/p35620,BRUNALE,GIOVANNI
http://dati.camera.it/ocd/persona.rdf/p32480,MARIO,BRUNETTI,BRUNETTI MARIO F ,True,http://dati.camera.it/ocd/persona.rdf/p32480,BRUNETTI,MARIO
http://dati.camera.it/ocd/persona.rdf/p32490,TEODORO,BUONTEMPO,BUONTEMPO TEODORO F ,True,http://dati.camera.it/ocd/persona.rdf/p32490,BUONTEMPO,TEODORO
